T:0.007	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2418]	I -> R
T:37.319	nS:6390	nQ:2057	nE:661	nI:487	nP:125	nR:2331	nF:6	node:[1807]	I -> R
T:37.319	nS:6390	nQ:2057	nE:661	nI:486	nP:125	nR:2332	nF:6	node:[9714]	S -> E
T:37.319	nS:6389	nQ:2057	nE:662	nI:486	nP:125	nR:2332	nF:6	node:[3755]	E -> I
T:37.320	nS:6389	nQ:2057	nE:661	nI:487	nP:125	nR:2332	nF:6	node:[3422]	I -> R
T:37.328	nS:6389	nQ:2057	nE:661	nI:486	nP:125	nR:2333	nF:6	node:[1280]	E -> I
T:37.332	nS:6389	nQ:2057	nE:660	nI:487	nP:125	nR:2333	nF:6	node:[534]	P -> R
T:37.336	nS:6389	nQ:2057	nE:660	nI:487	nP:124	nR:2334	nF:6	node:[3340]	I -> P
T:37.336	nS:6389	nQ:2066	nE:660	nI:486	nP:125	nR:2334	nF:6	node:[5211]	E -> I
T:37.340	nS:6389	nQ:2066	nE:659	nI:487	nP:125	nR:2334	nF:6	node:[5562]	S -> E
T:37.341	nS:6388	nQ:2066	nE:660	nI:487	nP:125	nR:2334	nF:6	node:[97]	P -> R
T:37.341	nS:6388	nQ:2066	nE:660	nI:487	nP:124	nR:2335	nF:6	node:[5332]	S -> E
T:37.342	nS:6387	nQ:2066	nE:661	nI:487	nP:124	nR:2335	nF:6	node:[7805]	S -> E
T:37.344	nS:6386	nQ:2066	nE:662	nI:487	nP:124	nR:2335	nF:6	node:[4439]	S -> E
T:37.348	nS:6385	nQ:2066	nE:663	nI:487	nP:124	nR:2335	nF:6	node:[7215]	I -> R
T:37.350	nS:6385	nQ:2066	nE:663	nI:486	nP:124	nR:2336	nF:6	node:[7572]	P -> R
T:37.350	nS:6385	nQ:2066	nE:663	nI:486	nP:123	nR:2337	nF:6	node:[489]	E -> I
T:37.350	nS:6385	nQ:2066	nE:662	nI:487	nP:123	nR:2337	nF:6	node:[3083]	I -> R
T:37.351	nS:6385	nQ:2066	nE:662	nI:486	nP:123	nR:2338	nF:6	node:[9926]	S -> E
T:37.356	nS:6384	nQ:2066	nE:663	nI:486	nP:123	nR:2338	nF:6	node:[2208]	I -> P
T:37.360	nS:6384	nQ:2079	nE:663	nI:485	nP:124	nR:2338	nF:6	node:[8761]	I -> R
T:37.362	nS:6384	nQ:2079	nE:663	nI:484	nP:124	nR:2339	nF:6	node:[5200]	P -> R
T:37.362	nS:6384	nQ:2079	nE:663	nI:484	nP:123	nR:2340	nF:6	node:[2651]	E -> I
T:37.369	nS:6384	nQ:2079	nE:662	nI:485	nP:123	nR:2340	nF:6	node:[1214]	E -> I
T:37.373	nS:6384	nQ:2079	nE:661	nI:486	nP:123	nR:2340	nF:6	node:[4671]	E -> I
T:37.373	nS:6384	nQ:2079	nE:660	nI:487	nP:123	nR:2340	nF:6	node:[5029]	S -> E
T:37.373	nS:6383	nQ:2079	nE:661	nI:487	nP:123	nR:2340	nF:6	node:[9385]	E -> I
T:37.376	nS:6383	nQ:2079	nE:660	nI:488	nP:123	nR:2340	nF:6	node:[3620]	E -> I
T:37.376	nS:6383	nQ:2079	nE:659	nI:489	nP:123	nR:2340	nF:6	node:[6460]	E -> I
T:37.377	nS:6383	nQ:2079	nE:658	nI:490	nP:123	nR:2340	nF:6	node:[9570]	I -> R
T:37.378	nS:6383	nQ:2079	nE:658	nI:489	nP:123	nR:2341	nF:6	node:[708]	E -> I
T:37.385	nS:6383	nQ:2079	nE:657	nI:490	nP:123	nR:2341	nF:6	node:[759]	E -> I
T:37.386	nS:6383	nQ:2079	nE:656	nI:491	nP:123	nR:2341	nF:6	node:[4312]	E -> I
T:37.386	nS:6383	nQ:2079	nE:655	nI:492	nP:123	nR:2341	nF:6	node:[7500]	E -> I
T:37.390	nS:6383	nQ:2079	nE:654	nI:493	nP:123	nR:2341	nF:6	node:[6698]	I -> R
T:37.390	nS:6383	nQ:2079	nE:654	nI:492	nP:123	nR:2342	nF:6	node:[6709]	S -> E
T:37.391	nS:6382	nQ:2079	nE:655	nI:492	nP:123	nR:2342	nF:6	node:[2218]	E -> I
T:37.398	nS:6382	nQ:2079	nE:654	nI:493	nP:123	nR:2342	nF:6	node:[632]	E -> I
T:37.399	nS:6382	nQ:2079	nE:653	nI:494	nP:123	nR:2342	nF:6	node:[4391]	S -> E
T:37.402	nS:6381	nQ:2079	nE:654	nI:494	nP:123	nR:2342	nF:6	node:[4466]	I -> P
T:37.403	nS:6381	nQ:2086	nE:654	nI:493	nP:124	nR:2342	nF:6	node:[1235]	I -> R
T:37.406	nS:6381	nQ:2086	nE:654	nI:492	nP:124	nR:2343	nF:6	node:[9835]	I -> R
T:37.408	nS:6381	nQ:2086	nE:654	nI:491	nP:124	nR:2344	nF:6	node:[2294]	S -> E
T:37.413	nS:6380	nQ:2086	nE:655	nI:491	nP:124	nR:2344	nF:6	node:[4016]	I -> R
T:37.416	nS:6380	nQ:2086	nE:655	nI:490	nP:124	nR:2345	nF:6	node:[3329]	E -> I
T:37.416	nS:6380	nQ:2086	nE:654	nI:491	nP:124	nR:2345	nF:6	node:[63]	E -> I
T:37.419	nS:6380	nQ:2086	nE:653	nI:492	nP:124	nR:2345	nF:6	node:[4653]	I -> R
T:37.420	nS:6380	nQ:2086	nE:653	nI:491	nP:124	nR:2346	nF:6	node:[6499]	P -> R
T:37.422	nS:6380	nQ:2086	nE:653	nI:491	nP:123	nR:2347	nF:6	node:[8593]	E -> I
T:37.423	nS:6380	nQ:2086	nE:652	nI:492	nP:123	nR:2347	nF:6	node:[148]	E -> I
T:37.425	nS:6380	nQ:2086	nE:651	nI:493	nP:123	nR:2347	nF:6	node:[7571]	I -> R
T:37.426	nS:6380	nQ:2086	nE:651	nI:492	nP:123	nR:2348	nF:6	node:[1996]	I -> R
T:37.428	nS:6380	nQ:2086	nE:651	nI:491	nP:123	nR:2349	nF:6	node:[5687]	I -> R
T:37.430	nS:6380	nQ:2086	nE:651	nI:490	nP:123	nR:2350	nF:6	node:[8207]	E -> I
T:37.435	nS:6380	nQ:2086	nE:650	nI:491	nP:123	nR:2350	nF:6	node:[4811]	P -> R
T:37.435	nS:6380	nQ:2086	nE:650	nI:491	nP:122	nR:2351	nF:6	node:[499]	I -> R
T:37.438	nS:6380	nQ:2086	nE:650	nI:490	nP:122	nR:2352	nF:6	node:[3934]	E -> I
T:37.441	nS:6380	nQ:2086	nE:649	nI:491	nP:122	nR:2352	nF:6	node:[8136]	S -> E
T:37.442	nS:6379	nQ:2086	nE:650	nI:491	nP:122	nR:2352	nF:6	node:[3439]	E -> I
T:37.452	nS:6379	nQ:2086	nE:649	nI:492	nP:122	nR:2352	nF:6	node:[6368]	P -> R
T:37.455	nS:6379	nQ:2086	nE:649	nI:492	nP:121	nR:2353	nF:6	node:[5710]	S -> E
T:37.455	nS:6378	nQ:2086	nE:650	nI:492	nP:121	nR:2353	nF:6	node:[2068]	S -> E
T:37.457	nS:6377	nQ:2086	nE:651	nI:492	nP:121	nR:2353	nF:6	node:[8706]	I -> R
T:37.462	nS:6377	nQ:2086	nE:651	nI:491	nP:121	nR:2354	nF:6	node:[9979]	S -> E
T:37.462	nS:6376	nQ:2086	nE:652	nI:491	nP:121	nR:2354	nF:6	node:[9230]	E -> I
T:37.463	nS:6376	nQ:2086	nE:651	nI:492	nP:121	nR:2354	nF:6	node:[1075]	I -> R
T:37.468	nS:6376	nQ:2086	nE:651	nI:491	nP:121	nR:2355	nF:6	node:[2399]	I -> R
T:37.470	nS:6376	nQ:2086	nE:651	nI:490	nP:121	nR:2356	nF:6	node:[1364]	E -> I
T:37.471	nS:6376	nQ:2086	nE:650	nI:491	nP:121	nR:2356	nF:6	node:[6792]	I -> R
T:37.475	nS:6376	nQ:2086	nE:650	nI:490	nP:121	nR:2357	nF:6	node:[8935]	S -> E
T:37.478	nS:6375	nQ:2086	nE:651	nI:490	nP:121	nR:2357	nF:6	node:[708]	I -> R
T:37.482	nS:6375	nQ:2086	nE:651	nI:489	nP:121	nR:2358	nF:6	node:[2511]	E -> I
T:37.484	nS:6375	nQ:2086	nE:650	nI:490	nP:121	nR:2358	nF:6	node:[7016]	S -> E
T:37.485	nS:6374	nQ:2086	nE:651	nI:490	nP:121	nR:2358	nF:6	node:[7125]	S -> E
T:37.487	nS:6373	nQ:2086	nE:652	nI:490	nP:121	nR:2358	nF:6	node:[4683]	S -> E
T:37.487	nS:6372	nQ:2086	nE:653	nI:490	nP:121	nR:2358	nF:6	node:[8361]	E -> I
T:37.489	nS:6372	nQ:2086	nE:652	nI:491	nP:121	nR:2358	nF:6	node:[9033]	I -> R
T:37.492	nS:6372	nQ:2086	nE:652	nI:490	nP:121	nR:2359	nF:6	node:[4131]	I -> R
T:37.494	nS:6372	nQ:2086	nE:652	nI:489	nP:121	nR:2360	nF:6	node:[4559]	P -> R
T:37.496	nS:6372	nQ:2086	nE:652	nI:489	nP:120	nR:2361	nF:6	node:[6998]	I -> R
T:37.498	nS:6372	nQ:2086	nE:652	nI:488	nP:120	nR:2362	nF:6	node:[2663]	S -> E
T:37.499	nS:6371	nQ:2086	nE:653	nI:488	nP:120	nR:2362	nF:6	node:[1661]	S -> E
T:37.501	nS:6370	nQ:2086	nE:654	nI:488	nP:120	nR:2362	nF:6	node:[4456]	E -> I
T:37.503	nS:6370	nQ:2086	nE:653	nI:489	nP:120	nR:2362	nF:6	node:[291]	S -> E
T:37.509	nS:6369	nQ:2086	nE:654	nI:489	nP:120	nR:2362	nF:6	node:[857]	I -> R
T:37.510	nS:6369	nQ:2086	nE:654	nI:488	nP:120	nR:2363	nF:6	node:[725]	S -> E
T:37.512	nS:6368	nQ:2086	nE:655	nI:488	nP:120	nR:2363	nF:6	node:[9543]	I -> R
T:37.513	nS:6368	nQ:2086	nE:655	nI:487	nP:120	nR:2364	nF:6	node:[2442]	S -> E
T:37.515	nS:6367	nQ:2086	nE:656	nI:487	nP:120	nR:2364	nF:6	node:[8456]	I -> R
T:37.516	nS:6367	nQ:2086	nE:656	nI:486	nP:120	nR:2365	nF:6	node:[2760]	E -> I
T:37.517	nS:6367	nQ:2086	nE:655	nI:487	nP:120	nR:2365	nF:6	node:[1273]	S -> E
T:37.518	nS:6366	nQ:2086	nE:656	nI:487	nP:120	nR:2365	nF:6	node:[9133]	P -> R
T:37.523	nS:6366	nQ:2086	nE:656	nI:487	nP:119	nR:2366	nF:6	node:[214]	S -> E
T:37.525	nS:6365	nQ:2086	nE:657	nI:487	nP:119	nR:2366	nF:6	node:[4354]	S -> E
T:37.528	nS:6364	nQ:2086	nE:658	nI:487	nP:119	nR:2366	nF:6	node:[5831]	I -> R
T:37.530	nS:6364	nQ:2086	nE:658	nI:486	nP:119	nR:2367	nF:6	node:[4812]	I -> R
T:37.533	nS:6364	nQ:2086	nE:658	nI:485	nP:119	nR:2368	nF:6	node:[6903]	E -> I
T:37.533	nS:6364	nQ:2086	nE:657	nI:486	nP:119	nR:2368	nF:6	node:[3387]	S -> E
T:37.533	nS:6363	nQ:2086	nE:658	nI:486	nP:119	nR:2368	nF:6	node:[9882]	E -> I
T:37.534	nS:6363	nQ:2086	nE:657	nI:487	nP:119	nR:2368	nF:6	node:[224]	P -> R
T:37.535	nS:6363	nQ:2086	nE:657	nI:487	nP:118	nR:2369	nF:6	node:[6959]	I -> R
T:37.536	nS:6363	nQ:2086	nE:657	nI:486	nP:118	nR:2370	nF:6	node:[9796]	I -> R
T:37.546	nS:6363	nQ:2086	nE:657	nI:485	nP:118	nR:2371	nF:6	node:[3827]	I -> R
T:37.546	nS:6363	nQ:2086	nE:657	nI:484	nP:118	nR:2372	nF:6	node:[752]	S -> E
T:37.549	nS:6362	nQ:2086	nE:658	nI:484	nP:118	nR:2372	nF:6	node:[2562]	E -> I
T:37.556	nS:6362	nQ:2086	nE:657	nI:485	nP:118	nR:2372	nF:6	node:[5273]	I -> P
T:37.556	nS:6362	nQ:2092	nE:657	nI:484	nP:119	nR:2372	nF:6	node:[7194]	E -> I
T:37.557	nS:6362	nQ:2092	nE:656	nI:485	nP:119	nR:2372	nF:6	node:[5562]	E -> I
T:37.559	nS:6362	nQ:2092	nE:655	nI:486	nP:119	nR:2372	nF:6	node:[1899]	I -> R
T:37.560	nS:6362	nQ:2092	nE:655	nI:485	nP:119	nR:2373	nF:6	node:[844]	S -> E
T:37.561	nS:6361	nQ:2092	nE:656	nI:485	nP:119	nR:2373	nF:6	node:[496]	S -> E
T:37.563	nS:6360	nQ:2092	nE:657	nI:485	nP:119	nR:2373	nF:6	node:[5798]	S -> E
T:37.564	nS:6359	nQ:2092	nE:658	nI:485	nP:119	nR:2373	nF:6	node:[8739]	S -> E
T:37.566	nS:6358	nQ:2092	nE:659	nI:485	nP:119	nR:2373	nF:6	node:[8423]	I -> P
T:37.569	nS:6358	nQ:2098	nE:659	nI:484	nP:120	nR:2373	nF:6	node:[5562]	I -> R
T:37.571	nS:6358	nQ:2098	nE:659	nI:483	nP:120	nR:2374	nF:6	node:[5968]	I -> R
T:37.577	nS:6358	nQ:2098	nE:659	nI:482	nP:120	nR:2375	nF:6	node:[112]	I -> R
T:37.578	nS:6358	nQ:2098	nE:659	nI:481	nP:120	nR:2376	nF:6	node:[2016]	I -> R
T:37.589	nS:6358	nQ:2098	nE:659	nI:480	nP:120	nR:2377	nF:6	node:[9515]	E -> I
T:37.598	nS:6358	nQ:2098	nE:658	nI:481	nP:120	nR:2377	nF:6	node:[4844]	P -> R
T:37.600	nS:6358	nQ:2098	nE:658	nI:481	nP:119	nR:2378	nF:6	node:[2960]	E -> I
T:37.604	nS:6358	nQ:2098	nE:657	nI:482	nP:119	nR:2378	nF:6	node:[9540]	I -> P
T:37.604	nS:6358	nQ:2104	nE:657	nI:481	nP:120	nR:2378	nF:6	node:[4863]	S -> E
T:37.605	nS:6357	nQ:2104	nE:658	nI:481	nP:120	nR:2378	nF:6	node:[7438]	E -> I
T:37.605	nS:6357	nQ:2104	nE:657	nI:482	nP:120	nR:2378	nF:6	node:[4354]	E -> I
T:37.606	nS:6357	nQ:2104	nE:656	nI:483	nP:120	nR:2378	nF:6	node:[9375]	P -> R
T:37.610	nS:6357	nQ:2104	nE:656	nI:483	nP:119	nR:2379	nF:6	node:[3192]	I -> R
T:37.611	nS:6357	nQ:2104	nE:656	nI:482	nP:119	nR:2380	nF:6	node:[1957]	I -> R
T:37.612	nS:6357	nQ:2104	nE:656	nI:481	nP:119	nR:2381	nF:6	node:[8405]	P -> R
T:37.612	nS:6357	nQ:2104	nE:656	nI:481	nP:118	nR:2382	nF:6	node:[1908]	E -> I
T:37.613	nS:6357	nQ:2104	nE:655	nI:482	nP:118	nR:2382	nF:6	node:[109]	S -> E
T:37.617	nS:6356	nQ:2104	nE:656	nI:482	nP:118	nR:2382	nF:6	node:[7739]	E -> I
T:37.620	nS:6356	nQ:2104	nE:655	nI:483	nP:118	nR:2382	nF:6	node:[7385]	E -> I
T:37.627	nS:6356	nQ:2104	nE:654	nI:484	nP:118	nR:2382	nF:6	node:[2430]	S -> E
T:37.628	nS:6355	nQ:2104	nE:655	nI:484	nP:118	nR:2382	nF:6	node:[5064]	I -> R
T:37.630	nS:6355	nQ:2104	nE:655	nI:483	nP:118	nR:2383	nF:6	node:[8108]	S -> E
T:37.633	nS:6354	nQ:2104	nE:656	nI:483	nP:118	nR:2383	nF:6	node:[7234]	E -> I
T:37.637	nS:6354	nQ:2104	nE:655	nI:484	nP:118	nR:2383	nF:6	node:[6746]	E -> I
T:37.639	nS:6354	nQ:2104	nE:654	nI:485	nP:118	nR:2383	nF:6	node:[4130]	I -> R
T:37.639	nS:6354	nQ:2104	nE:654	nI:484	nP:118	nR:2384	nF:6	node:[1190]	S -> E
T:37.639	nS:6353	nQ:2104	nE:655	nI:484	nP:118	nR:2384	nF:6	node:[8530]	S -> E
T:37.640	nS:6352	nQ:2104	nE:656	nI:484	nP:118	nR:2384	nF:6	node:[7063]	E -> I
T:37.642	nS:6352	nQ:2104	nE:655	nI:485	nP:118	nR:2384	nF:6	node:[1348]	S -> E
T:37.652	nS:6351	nQ:2104	nE:656	nI:485	nP:118	nR:2384	nF:6	node:[7345]	I -> R
T:37.654	nS:6351	nQ:2104	nE:656	nI:484	nP:118	nR:2385	nF:6	node:[7275]	E -> I
T:37.654	nS:6351	nQ:2104	nE:655	nI:485	nP:118	nR:2385	nF:6	node:[8521]	I -> R
T:37.658	nS:6351	nQ:2104	nE:655	nI:484	nP:118	nR:2386	nF:6	node:[7576]	S -> E
T:37.660	nS:6350	nQ:2104	nE:656	nI:484	nP:118	nR:2386	nF:6	node:[7465]	E -> I
T:37.660	nS:6350	nQ:2104	nE:655	nI:485	nP:118	nR:2386	nF:6	node:[2090]	S -> E
T:37.664	nS:6349	nQ:2104	nE:656	nI:485	nP:118	nR:2386	nF:6	node:[1173]	I -> R
T:37.665	nS:6349	nQ:2104	nE:656	nI:484	nP:118	nR:2387	nF:6	node:[5134]	S -> E
T:37.671	nS:6348	nQ:2104	nE:657	nI:484	nP:118	nR:2387	nF:6	node:[8995]	I -> R
T:37.674	nS:6348	nQ:2104	nE:657	nI:483	nP:118	nR:2388	nF:6	node:[6089]	I -> P
T:37.675	nS:6348	nQ:2109	nE:657	nI:482	nP:119	nR:2388	nF:6	node:[9053]	I -> P
T:37.675	nS:6348	nQ:2112	nE:657	nI:481	nP:120	nR:2388	nF:6	node:[7567]	I -> P
T:37.681	nS:6348	nQ:2115	nE:657	nI:480	nP:121	nR:2388	nF:6	node:[2274]	S -> E
T:37.693	nS:6347	nQ:2115	nE:658	nI:480	nP:121	nR:2388	nF:6	node:[1623]	I -> P
T:37.698	nS:6347	nQ:2128	nE:658	nI:479	nP:122	nR:2388	nF:6	node:[3919]	I -> P
T:37.699	nS:6347	nQ:2142	nE:658	nI:478	nP:123	nR:2388	nF:6	node:[861]	E -> I
T:37.702	nS:6347	nQ:2142	nE:657	nI:479	nP:123	nR:2388	nF:6	node:[4587]	S -> E
T:37.703	nS:6346	nQ:2142	nE:658	nI:479	nP:123	nR:2388	nF:6	node:[7580]	I -> R
T:37.706	nS:6346	nQ:2142	nE:658	nI:478	nP:123	nR:2389	nF:6	node:[3756]	I -> R
T:37.706	nS:6346	nQ:2142	nE:658	nI:477	nP:123	nR:2390	nF:6	node:[6497]	I -> P
T:37.709	nS:6346	nQ:2148	nE:658	nI:476	nP:124	nR:2390	nF:6	node:[6814]	S -> E
T:37.715	nS:6345	nQ:2148	nE:659	nI:476	nP:124	nR:2390	nF:6	node:[5986]	E -> I
T:37.719	nS:6345	nQ:2148	nE:658	nI:477	nP:124	nR:2390	nF:6	node:[369]	I -> R
T:37.726	nS:6345	nQ:2148	nE:658	nI:476	nP:124	nR:2391	nF:6	node:[1205]	E -> I
T:37.727	nS:6345	nQ:2148	nE:657	nI:477	nP:124	nR:2391	nF:6	node:[497]	E -> I
T:37.732	nS:6345	nQ:2148	nE:656	nI:478	nP:124	nR:2391	nF:6	node:[107]	E -> I
T:37.737	nS:6345	nQ:2148	nE:655	nI:479	nP:124	nR:2391	nF:6	node:[2736]	E -> I
T:37.738	nS:6345	nQ:2148	nE:654	nI:480	nP:124	nR:2391	nF:6	node:[6630]	I -> R
T:37.739	nS:6345	nQ:2148	nE:654	nI:479	nP:124	nR:2392	nF:6	node:[1247]	E -> I
T:37.744	nS:6345	nQ:2148	nE:653	nI:480	nP:124	nR:2392	nF:6	node:[2637]	I -> R
T:37.746	nS:6345	nQ:2148	nE:653	nI:479	nP:124	nR:2393	nF:6	node:[6877]	E -> I
T:37.751	nS:6345	nQ:2148	nE:652	nI:480	nP:124	nR:2393	nF:6	node:[9596]	E -> I
T:37.752	nS:6345	nQ:2148	nE:651	nI:481	nP:124	nR:2393	nF:6	node:[6134]	S -> E
T:37.753	nS:6344	nQ:2148	nE:652	nI:481	nP:124	nR:2393	nF:6	node:[1935]	I -> R
T:37.764	nS:6344	nQ:2148	nE:652	nI:480	nP:124	nR:2394	nF:6	node:[6877]	I -> P
T:37.766	nS:6344	nQ:2155	nE:652	nI:479	nP:125	nR:2394	nF:6	node:[1351]	S -> E
T:37.766	nS:6343	nQ:2155	nE:653	nI:479	nP:125	nR:2394	nF:6	node:[2564]	E -> I
T:37.766	nS:6343	nQ:2155	nE:652	nI:480	nP:125	nR:2394	nF:6	node:[2900]	E -> I
T:37.773	nS:6343	nQ:2155	nE:651	nI:481	nP:125	nR:2394	nF:6	node:[2414]	S -> E
T:37.774	nS:6342	nQ:2155	nE:652	nI:481	nP:125	nR:2394	nF:6	node:[63]	I -> R
T:37.776	nS:6342	nQ:2155	nE:652	nI:480	nP:125	nR:2395	nF:6	node:[7194]	I -> R
T:37.780	nS:6342	nQ:2155	nE:652	nI:479	nP:125	nR:2396	nF:6	node:[8314]	E -> I
T:37.781	nS:6342	nQ:2155	nE:651	nI:480	nP:125	nR:2396	nF:6	node:[7864]	I -> R
T:37.782	nS:6342	nQ:2155	nE:651	nI:479	nP:125	nR:2397	nF:6	node:[8176]	E -> I
T:37.784	nS:6342	nQ:2155	nE:650	nI:480	nP:125	nR:2397	nF:6	node:[4729]	I -> R
T:37.788	nS:6342	nQ:2155	nE:650	nI:479	nP:125	nR:2398	nF:6	node:[7444]	S -> E
T:37.788	nS:6341	nQ:2155	nE:651	nI:479	nP:125	nR:2398	nF:6	node:[6643]	S -> E
T:37.788	nS:6340	nQ:2155	nE:652	nI:479	nP:125	nR:2398	nF:6	node:[3926]	E -> I
T:37.788	nS:6340	nQ:2155	nE:651	nI:480	nP:125	nR:2398	nF:6	node:[3065]	P -> R
T:37.793	nS:6340	nQ:2155	nE:651	nI:480	nP:124	nR:2399	nF:6	node:[5757]	E -> I
T:37.795	nS:6340	nQ:2155	nE:650	nI:481	nP:124	nR:2399	nF:6	node:[5134]	E -> I
T:37.796	nS:6340	nQ:2155	nE:649	nI:482	nP:124	nR:2399	nF:6	node:[3241]	E -> I
T:37.796	nS:6340	nQ:2155	nE:648	nI:483	nP:124	nR:2399	nF:6	node:[3952]	E -> I
T:37.796	nS:6340	nQ:2155	nE:647	nI:484	nP:124	nR:2399	nF:6	node:[1949]	I -> R
T:37.800	nS:6340	nQ:2155	nE:647	nI:483	nP:124	nR:2400	nF:6	node:[2845]	I -> R
T:37.801	nS:6340	nQ:2155	nE:647	nI:482	nP:124	nR:2401	nF:6	node:[2556]	S -> E
T:37.802	nS:6339	nQ:2155	nE:648	nI:482	nP:124	nR:2401	nF:6	node:[4924]	S -> E
T:37.804	nS:6338	nQ:2155	nE:649	nI:482	nP:124	nR:2401	nF:6	node:[9707]	S -> E
T:37.806	nS:6337	nQ:2155	nE:650	nI:482	nP:124	nR:2401	nF:6	node:[3437]	S -> E
T:37.807	nS:6336	nQ:2155	nE:651	nI:482	nP:124	nR:2401	nF:6	node:[4878]	E -> I
T:37.809	nS:6336	nQ:2155	nE:650	nI:483	nP:124	nR:2401	nF:6	node:[3082]	E -> I
T:37.813	nS:6336	nQ:2155	nE:649	nI:484	nP:124	nR:2401	nF:6	node:[2392]	P -> R
T:37.820	nS:6336	nQ:2155	nE:649	nI:484	nP:123	nR:2402	nF:6	node:[6529]	E -> I
T:37.822	nS:6336	nQ:2155	nE:648	nI:485	nP:123	nR:2402	nF:6	node:[7122]	S -> E
T:37.824	nS:6335	nQ:2155	nE:649	nI:485	nP:123	nR:2402	nF:6	node:[6068]	E -> I
T:37.825	nS:6335	nQ:2155	nE:648	nI:486	nP:123	nR:2402	nF:6	node:[2010]	S -> E
T:37.835	nS:6334	nQ:2155	nE:649	nI:486	nP:123	nR:2402	nF:6	node:[9799]	I -> R
T:37.835	nS:6334	nQ:2155	nE:649	nI:485	nP:123	nR:2403	nF:6	node:[352]	I -> R
T:37.836	nS:6334	nQ:2155	nE:649	nI:484	nP:123	nR:2404	nF:6	node:[9388]	E -> I
T:37.837	nS:6334	nQ:2155	nE:648	nI:485	nP:123	nR:2404	nF:6	node:[8774]	E -> I
T:37.838	nS:6334	nQ:2155	nE:647	nI:486	nP:123	nR:2404	nF:6	node:[5866]	I -> R
T:37.839	nS:6334	nQ:2155	nE:647	nI:485	nP:123	nR:2405	nF:6	node:[328]	E -> I
T:37.840	nS:6334	nQ:2155	nE:646	nI:486	nP:123	nR:2405	nF:6	node:[2489]	E -> I
T:37.841	nS:6334	nQ:2155	nE:645	nI:487	nP:123	nR:2405	nF:6	node:[9651]	I -> R
T:37.842	nS:6334	nQ:2155	nE:645	nI:486	nP:123	nR:2406	nF:6	node:[5991]	S -> E
T:37.843	nS:6333	nQ:2155	nE:646	nI:486	nP:123	nR:2406	nF:6	node:[4239]	I -> R
T:37.845	nS:6333	nQ:2155	nE:646	nI:485	nP:123	nR:2407	nF:6	node:[9489]	S -> E
T:37.847	nS:6332	nQ:2155	nE:647	nI:485	nP:123	nR:2407	nF:6	node:[3428]	S -> E
T:37.853	nS:6331	nQ:2155	nE:648	nI:485	nP:123	nR:2407	nF:6	node:[2818]	P -> R
T:37.855	nS:6331	nQ:2155	nE:648	nI:485	nP:122	nR:2408	nF:6	node:[3886]	S -> E
T:37.871	nS:6330	nQ:2155	nE:649	nI:485	nP:122	nR:2408	nF:6	node:[3092]	E -> I
T:37.871	nS:6330	nQ:2155	nE:648	nI:486	nP:122	nR:2408	nF:6	node:[8935]	E -> I
T:37.881	nS:6330	nQ:2155	nE:647	nI:487	nP:122	nR:2408	nF:6	node:[7260]	S -> E
T:37.882	nS:6329	nQ:2155	nE:648	nI:487	nP:122	nR:2408	nF:6	node:[9673]	S -> E
T:37.884	nS:6328	nQ:2155	nE:649	nI:487	nP:122	nR:2408	nF:6	node:[8520]	S -> E
T:37.884	nS:6327	nQ:2155	nE:650	nI:487	nP:122	nR:2408	nF:6	node:[8886]	P -> R
T:37.888	nS:6327	nQ:2155	nE:650	nI:487	nP:121	nR:2409	nF:6	node:[6898]	S -> E
T:37.889	nS:6326	nQ:2155	nE:651	nI:487	nP:121	nR:2409	nF:6	node:[5829]	S -> E
T:37.890	nS:6325	nQ:2155	nE:652	nI:487	nP:121	nR:2409	nF:6	node:[9306]	E -> I
T:37.891	nS:6325	nQ:2155	nE:651	nI:488	nP:121	nR:2409	nF:6	node:[3906]	I -> R
T:37.892	nS:6325	nQ:2155	nE:651	nI:487	nP:121	nR:2410	nF:6	node:[9498]	S -> E
T:37.910	nS:6324	nQ:2155	nE:652	nI:487	nP:121	nR:2410	nF:6	node:[4171]	P -> R
T:37.914	nS:6324	nQ:2155	nE:652	nI:487	nP:120	nR:2411	nF:6	node:[798]	I -> R
T:37.919	nS:6324	nQ:2155	nE:652	nI:486	nP:120	nR:2412	nF:6	node:[5171]	E -> I
T:37.920	nS:6324	nQ:2155	nE:651	nI:487	nP:120	nR:2412	nF:6	node:[863]	S -> E
T:37.921	nS:6323	nQ:2155	nE:652	nI:487	nP:120	nR:2412	nF:6	node:[3635]	E -> I
T:37.923	nS:6323	nQ:2155	nE:651	nI:488	nP:120	nR:2412	nF:6	node:[5808]	S -> E
T:37.925	nS:6322	nQ:2155	nE:652	nI:488	nP:120	nR:2412	nF:6	node:[7858]	E -> I
T:37.928	nS:6322	nQ:2155	nE:651	nI:489	nP:120	nR:2412	nF:6	node:[8296]	S -> E
T:37.928	nS:6321	nQ:2155	nE:652	nI:489	nP:120	nR:2412	nF:6	node:[6268]	P -> R
T:37.928	nS:6321	nQ:2155	nE:652	nI:489	nP:119	nR:2413	nF:6	node:[1443]	S -> E
T:37.930	nS:6320	nQ:2155	nE:653	nI:489	nP:119	nR:2413	nF:6	node:[1810]	E -> I
T:37.931	nS:6320	nQ:2155	nE:652	nI:490	nP:119	nR:2413	nF:6	node:[7173]	E -> I
