T:0.007	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2418]	I -> R
T:18.973	nS:8462	nQ:0	nE:445	nI:299	nP:45	nR:748	nF:1	node:[747]	I -> R
T:18.982	nS:8462	nQ:0	nE:445	nI:298	nP:45	nR:749	nF:1	node:[8692]	E -> I
T:18.983	nS:8462	nQ:0	nE:444	nI:299	nP:45	nR:749	nF:1	node:[4438]	E -> I
T:18.987	nS:8462	nQ:0	nE:443	nI:300	nP:45	nR:749	nF:1	node:[7055]	S -> E
T:18.989	nS:8461	nQ:0	nE:444	nI:300	nP:45	nR:749	nF:1	node:[5142]	I -> R
T:18.990	nS:8461	nQ:0	nE:444	nI:299	nP:45	nR:750	nF:1	node:[2879]	E -> I
T:18.994	nS:8461	nQ:0	nE:443	nI:300	nP:45	nR:750	nF:1	node:[2096]	I -> R
T:18.994	nS:8461	nQ:0	nE:443	nI:299	nP:45	nR:751	nF:1	node:[4304]	E -> I
T:18.999	nS:8461	nQ:0	nE:442	nI:300	nP:45	nR:751	nF:1	node:[3442]	S -> E
T:19.008	nS:8460	nQ:0	nE:443	nI:300	nP:45	nR:751	nF:1	node:[978]	E -> I
T:19.009	nS:8460	nQ:0	nE:442	nI:301	nP:45	nR:751	nF:1	node:[7215]	S -> E
T:19.014	nS:8459	nQ:0	nE:443	nI:301	nP:45	nR:751	nF:1	node:[2906]	I -> R
T:19.016	nS:8459	nQ:0	nE:443	nI:300	nP:45	nR:752	nF:1	node:[9572]	I -> P
T:19.018	nS:8459	nQ:0	nE:443	nI:299	nP:46	nR:752	nF:1	node:[7459]	I -> R
T:19.020	nS:8459	nQ:0	nE:443	nI:298	nP:46	nR:753	nF:1	node:[5776]	E -> I
T:19.024	nS:8459	nQ:0	nE:442	nI:299	nP:46	nR:753	nF:1	node:[3755]	E -> I
T:19.030	nS:8459	nQ:0	nE:441	nI:300	nP:46	nR:753	nF:1	node:[764]	I -> P
T:19.036	nS:8459	nQ:0	nE:441	nI:299	nP:47	nR:753	nF:1	node:[9311]	I -> R
T:19.038	nS:8459	nQ:0	nE:441	nI:298	nP:47	nR:754	nF:1	node:[1243]	I -> P
T:19.038	nS:8459	nQ:0	nE:441	nI:297	nP:48	nR:754	nF:1	node:[315]	E -> I
T:19.075	nS:8459	nQ:0	nE:440	nI:298	nP:48	nR:754	nF:1	node:[3362]	I -> P
T:19.077	nS:8459	nQ:0	nE:440	nI:297	nP:49	nR:754	nF:1	node:[5640]	S -> E
T:19.083	nS:8458	nQ:0	nE:441	nI:297	nP:49	nR:754	nF:1	node:[5277]	S -> E
T:19.085	nS:8457	nQ:0	nE:442	nI:297	nP:49	nR:754	nF:1	node:[6288]	E -> I
T:19.094	nS:8457	nQ:0	nE:441	nI:298	nP:49	nR:754	nF:1	node:[874]	I -> R
T:19.102	nS:8457	nQ:0	nE:441	nI:297	nP:49	nR:755	nF:1	node:[9999]	S -> E
T:19.104	nS:8456	nQ:0	nE:442	nI:297	nP:49	nR:755	nF:1	node:[4610]	S -> E
T:19.105	nS:8455	nQ:0	nE:443	nI:297	nP:49	nR:755	nF:1	node:[6486]	S -> E
T:19.106	nS:8454	nQ:0	nE:444	nI:297	nP:49	nR:755	nF:1	node:[743]	S -> E
T:19.108	nS:8453	nQ:0	nE:445	nI:297	nP:49	nR:755	nF:1	node:[1839]	P -> R
T:19.108	nS:8453	nQ:0	nE:445	nI:297	nP:48	nR:756	nF:1	node:[6765]	E -> I
T:19.110	nS:8453	nQ:0	nE:444	nI:298	nP:48	nR:756	nF:1	node:[8141]	E -> I
T:19.110	nS:8453	nQ:0	nE:443	nI:299	nP:48	nR:756	nF:1	node:[2129]	S -> E
T:19.116	nS:8452	nQ:0	nE:444	nI:299	nP:48	nR:756	nF:1	node:[6876]	E -> I
T:19.117	nS:8452	nQ:0	nE:443	nI:300	nP:48	nR:756	nF:1	node:[1017]	S -> E
T:19.117	nS:8451	nQ:0	nE:444	nI:300	nP:48	nR:756	nF:1	node:[3749]	S -> E
T:19.119	nS:8450	nQ:0	nE:445	nI:300	nP:48	nR:756	nF:1	node:[2282]	I -> R
T:19.120	nS:8450	nQ:0	nE:445	nI:299	nP:48	nR:757	nF:1	node:[7158]	S -> E
T:19.121	nS:8449	nQ:0	nE:446	nI:299	nP:48	nR:757	nF:1	node:[6230]	S -> E
T:19.122	nS:8448	nQ:0	nE:447	nI:299	nP:48	nR:757	nF:1	node:[2567]	S -> E
T:19.122	nS:8447	nQ:0	nE:448	nI:299	nP:48	nR:757	nF:1	node:[6886]	S -> E
T:19.129	nS:8446	nQ:0	nE:449	nI:299	nP:48	nR:757	nF:1	node:[3019]	S -> E
T:19.130	nS:8445	nQ:0	nE:450	nI:299	nP:48	nR:757	nF:1	node:[2985]	I -> R
T:19.130	nS:8445	nQ:0	nE:450	nI:298	nP:48	nR:758	nF:1	node:[1243]	P -> R
T:19.131	nS:8445	nQ:0	nE:450	nI:298	nP:47	nR:759	nF:1	node:[2654]	I -> P
T:19.132	nS:8445	nQ:0	nE:450	nI:297	nP:48	nR:759	nF:1	node:[91]	E -> I
T:19.135	nS:8445	nQ:0	nE:449	nI:298	nP:48	nR:759	nF:1	node:[5337]	S -> E
T:19.147	nS:8444	nQ:0	nE:450	nI:298	nP:48	nR:759	nF:1	node:[7229]	I -> R
T:19.148	nS:8444	nQ:0	nE:450	nI:297	nP:48	nR:760	nF:1	node:[1014]	I -> R
T:19.152	nS:8444	nQ:0	nE:450	nI:296	nP:48	nR:761	nF:1	node:[4304]	I -> R
T:19.152	nS:8444	nQ:0	nE:450	nI:295	nP:48	nR:762	nF:1	node:[5486]	I -> R
T:19.166	nS:8444	nQ:0	nE:450	nI:294	nP:48	nR:763	nF:1	node:[1682]	E -> I
T:19.166	nS:8444	nQ:0	nE:449	nI:295	nP:48	nR:763	nF:1	node:[5628]	E -> I
T:19.167	nS:8444	nQ:0	nE:448	nI:296	nP:48	nR:763	nF:1	node:[8140]	S -> E
T:19.175	nS:8443	nQ:0	nE:449	nI:296	nP:48	nR:763	nF:1	node:[5640]	E -> I
T:19.178	nS:8443	nQ:0	nE:448	nI:297	nP:48	nR:763	nF:1	node:[609]	S -> E
T:19.186	nS:8442	nQ:0	nE:449	nI:297	nP:48	nR:763	nF:1	node:[1586]	E -> I
T:19.188	nS:8442	nQ:0	nE:448	nI:298	nP:48	nR:763	nF:1	node:[2808]	E -> I
T:19.192	nS:8442	nQ:0	nE:447	nI:299	nP:48	nR:763	nF:1	node:[5235]	E -> I
T:19.195	nS:8442	nQ:0	nE:446	nI:300	nP:48	nR:763	nF:1	node:[5955]	S -> E
T:19.196	nS:8441	nQ:0	nE:447	nI:300	nP:48	nR:763	nF:1	node:[2161]	I -> P
T:19.202	nS:8441	nQ:0	nE:447	nI:299	nP:49	nR:763	nF:1	node:[225]	I -> R
T:19.204	nS:8441	nQ:0	nE:447	nI:298	nP:49	nR:764	nF:1	node:[4018]	E -> I
T:19.210	nS:8441	nQ:0	nE:446	nI:299	nP:49	nR:764	nF:1	node:[6763]	E -> I
T:19.217	nS:8441	nQ:0	nE:445	nI:300	nP:49	nR:764	nF:1	node:[3986]	I -> R
T:19.227	nS:8441	nQ:0	nE:445	nI:299	nP:49	nR:765	nF:1	node:[5161]	P -> R
T:19.228	nS:8441	nQ:0	nE:445	nI:299	nP:48	nR:766	nF:1	node:[3478]	S -> E
T:19.234	nS:8440	nQ:0	nE:446	nI:299	nP:48	nR:766	nF:1	node:[3727]	S -> E
T:19.241	nS:8439	nQ:0	nE:447	nI:299	nP:48	nR:766	nF:1	node:[3304]	S -> E
T:19.241	nS:8438	nQ:0	nE:448	nI:299	nP:48	nR:766	nF:1	node:[8560]	S -> E
T:19.246	nS:8437	nQ:0	nE:449	nI:299	nP:48	nR:766	nF:1	node:[419]	E -> I
T:19.249	nS:8437	nQ:0	nE:448	nI:300	nP:48	nR:766	nF:1	node:[1491]	E -> I
T:19.251	nS:8437	nQ:0	nE:447	nI:301	nP:48	nR:766	nF:1	node:[419]	I -> R
T:19.255	nS:8437	nQ:0	nE:447	nI:300	nP:48	nR:767	nF:1	node:[4421]	S -> E
T:19.256	nS:8436	nQ:0	nE:448	nI:300	nP:48	nR:767	nF:1	node:[7962]	S -> E
T:19.256	nS:8435	nQ:0	nE:449	nI:300	nP:48	nR:767	nF:1	node:[800]	I -> R
T:19.256	nS:8435	nQ:0	nE:449	nI:299	nP:48	nR:768	nF:1	node:[3190]	S -> E
T:19.260	nS:8434	nQ:0	nE:450	nI:299	nP:48	nR:768	nF:1	node:[4103]	E -> I
T:19.267	nS:8434	nQ:0	nE:449	nI:300	nP:48	nR:768	nF:1	node:[6477]	E -> I
T:19.268	nS:8434	nQ:0	nE:448	nI:301	nP:48	nR:768	nF:1	node:[347]	E -> I
T:19.270	nS:8434	nQ:0	nE:447	nI:302	nP:48	nR:768	nF:1	node:[6205]	I -> R
T:19.273	nS:8434	nQ:0	nE:447	nI:301	nP:48	nR:769	nF:1	node:[423]	I -> R
T:19.274	nS:8434	nQ:0	nE:447	nI:300	nP:48	nR:770	nF:1	node:[4300]	E -> I
T:19.280	nS:8434	nQ:0	nE:446	nI:301	nP:48	nR:770	nF:1	node:[6518]	S -> E
T:19.282	nS:8433	nQ:0	nE:447	nI:301	nP:48	nR:770	nF:1	node:[9045]	S -> E
T:19.282	nS:8432	nQ:0	nE:448	nI:301	nP:48	nR:770	nF:1	node:[3998]	S -> E
T:19.286	nS:8431	nQ:0	nE:449	nI:301	nP:48	nR:770	nF:1	node:[2065]	S -> E
T:19.288	nS:8430	nQ:0	nE:450	nI:301	nP:48	nR:770	nF:1	node:[6162]	S -> E
T:19.288	nS:8429	nQ:0	nE:451	nI:301	nP:48	nR:770	nF:1	node:[8636]	S -> E
T:19.293	nS:8428	nQ:0	nE:452	nI:301	nP:48	nR:770	nF:1	node:[6546]	I -> R
T:19.299	nS:8428	nQ:0	nE:452	nI:300	nP:48	nR:771	nF:1	node:[8867]	I -> P
T:19.300	nS:8428	nQ:0	nE:452	nI:299	nP:49	nR:771	nF:1	node:[5913]	P -> R
T:19.304	nS:8428	nQ:0	nE:452	nI:299	nP:48	nR:772	nF:1	node:[5541]	E -> I
T:19.308	nS:8428	nQ:0	nE:451	nI:300	nP:48	nR:772	nF:1	node:[4616]	E -> I
T:19.308	nS:8428	nQ:0	nE:450	nI:301	nP:48	nR:772	nF:1	node:[6807]	S -> E
T:19.309	nS:8427	nQ:0	nE:451	nI:301	nP:48	nR:772	nF:1	node:[5467]	E -> I
T:19.309	nS:8427	nQ:0	nE:450	nI:302	nP:48	nR:772	nF:1	node:[9573]	S -> E
T:19.309	nS:8426	nQ:0	nE:451	nI:302	nP:48	nR:772	nF:1	node:[9884]	I -> R
T:19.317	nS:8426	nQ:0	nE:451	nI:301	nP:48	nR:773	nF:1	node:[5721]	S -> E
T:19.327	nS:8425	nQ:0	nE:452	nI:301	nP:48	nR:773	nF:1	node:[4669]	S -> E
T:19.330	nS:8424	nQ:0	nE:453	nI:301	nP:48	nR:773	nF:1	node:[6807]	E -> I
T:19.333	nS:8424	nQ:0	nE:452	nI:302	nP:48	nR:773	nF:1	node:[55]	E -> I
T:19.336	nS:8424	nQ:0	nE:451	nI:303	nP:48	nR:773	nF:1	node:[1627]	S -> E
T:19.337	nS:8423	nQ:0	nE:452	nI:303	nP:48	nR:773	nF:1	node:[8546]	E -> I
T:19.340	nS:8423	nQ:0	nE:451	nI:304	nP:48	nR:773	nF:1	node:[6484]	E -> I
T:19.342	nS:8423	nQ:0	nE:450	nI:305	nP:48	nR:773	nF:1	node:[9184]	S -> E
T:19.349	nS:8422	nQ:0	nE:451	nI:305	nP:48	nR:773	nF:1	node:[2543]	I -> P
T:19.354	nS:8422	nQ:0	nE:451	nI:304	nP:49	nR:773	nF:1	node:[1541]	S -> E
T:19.359	nS:8421	nQ:0	nE:452	nI:304	nP:49	nR:773	nF:1	node:[1857]	I -> R
T:19.359	nS:8421	nQ:0	nE:452	nI:303	nP:49	nR:774	nF:1	node:[4284]	E -> I
T:19.361	nS:8421	nQ:0	nE:451	nI:304	nP:49	nR:774	nF:1	node:[4991]	P -> R
T:19.362	nS:8421	nQ:0	nE:451	nI:304	nP:48	nR:775	nF:1	node:[9202]	I -> P
T:19.371	nS:8421	nQ:0	nE:451	nI:303	nP:49	nR:775	nF:1	node:[3892]	E -> I
T:19.389	nS:8421	nQ:0	nE:450	nI:304	nP:49	nR:775	nF:1	node:[8238]	E -> I
T:19.390	nS:8421	nQ:0	nE:449	nI:305	nP:49	nR:775	nF:1	node:[8130]	I -> P
T:19.390	nS:8421	nQ:0	nE:449	nI:304	nP:50	nR:775	nF:1	node:[9399]	E -> I
T:19.391	nS:8421	nQ:0	nE:448	nI:305	nP:50	nR:775	nF:1	node:[4876]	E -> I
T:19.396	nS:8421	nQ:0	nE:447	nI:306	nP:50	nR:775	nF:1	node:[9735]	E -> I
T:19.400	nS:8421	nQ:0	nE:446	nI:307	nP:50	nR:775	nF:1	node:[6127]	E -> I
T:19.404	nS:8421	nQ:0	nE:445	nI:308	nP:50	nR:775	nF:1	node:[4534]	E -> I
T:19.411	nS:8421	nQ:0	nE:444	nI:309	nP:50	nR:775	nF:1	node:[1513]	S -> E
T:19.420	nS:8420	nQ:0	nE:445	nI:309	nP:50	nR:775	nF:1	node:[3332]	P -> R
T:19.421	nS:8420	nQ:0	nE:445	nI:309	nP:49	nR:776	nF:1	node:[7521]	S -> E
T:19.423	nS:8419	nQ:0	nE:446	nI:309	nP:49	nR:776	nF:1	node:[3998]	E -> I
T:19.431	nS:8419	nQ:0	nE:445	nI:310	nP:49	nR:776	nF:1	node:[4461]	S -> E
T:19.432	nS:8418	nQ:0	nE:446	nI:310	nP:49	nR:776	nF:1	node:[6930]	E -> I
T:19.436	nS:8418	nQ:0	nE:445	nI:311	nP:49	nR:776	nF:1	node:[6242]	P -> R
T:19.437	nS:8418	nQ:0	nE:445	nI:311	nP:48	nR:777	nF:1	node:[4874]	I -> R
T:19.442	nS:8418	nQ:0	nE:445	nI:310	nP:48	nR:778	nF:1	node:[934]	E -> I
T:19.444	nS:8418	nQ:0	nE:444	nI:311	nP:48	nR:778	nF:1	node:[4008]	E -> I
T:19.447	nS:8418	nQ:0	nE:443	nI:312	nP:48	nR:778	nF:1	node:[381]	I -> R
T:19.454	nS:8418	nQ:0	nE:443	nI:311	nP:48	nR:779	nF:1	node:[5209]	S -> E
T:19.455	nS:8417	nQ:0	nE:444	nI:311	nP:48	nR:779	nF:1	node:[525]	E -> I
T:19.457	nS:8417	nQ:0	nE:443	nI:312	nP:48	nR:779	nF:1	node:[3339]	S -> E
T:19.463	nS:8416	nQ:0	nE:444	nI:312	nP:48	nR:779	nF:1	node:[5756]	S -> E
T:19.463	nS:8415	nQ:0	nE:445	nI:312	nP:48	nR:779	nF:1	node:[376]	I -> R
T:19.465	nS:8415	nQ:0	nE:445	nI:311	nP:48	nR:780	nF:1	node:[9754]	E -> I
T:19.465	nS:8415	nQ:0	nE:444	nI:312	nP:48	nR:780	nF:1	node:[846]	E -> I
T:19.470	nS:8415	nQ:0	nE:443	nI:313	nP:48	nR:780	nF:1	node:[7035]	S -> E
T:19.475	nS:8414	nQ:0	nE:444	nI:313	nP:48	nR:780	nF:1	node:[7835]	I -> R
T:19.476	nS:8414	nQ:0	nE:444	nI:312	nP:48	nR:781	nF:1	node:[6930]	I -> R
T:19.476	nS:8414	nQ:0	nE:444	nI:311	nP:48	nR:782	nF:1	node:[3585]	S -> E
T:19.478	nS:8413	nQ:0	nE:445	nI:311	nP:48	nR:782	nF:1	node:[5314]	E -> I
T:19.487	nS:8413	nQ:0	nE:444	nI:312	nP:48	nR:782	nF:1	node:[8072]	S -> E
T:19.487	nS:8412	nQ:0	nE:445	nI:312	nP:48	nR:782	nF:1	node:[9718]	S -> E
T:19.493	nS:8411	nQ:0	nE:446	nI:312	nP:48	nR:782	nF:1	node:[2887]	S -> E
T:19.500	nS:8410	nQ:0	nE:447	nI:312	nP:48	nR:782	nF:1	node:[91]	I -> P
T:19.500	nS:8410	nQ:0	nE:447	nI:311	nP:49	nR:782	nF:1	node:[4241]	E -> I
T:19.502	nS:8410	nQ:0	nE:446	nI:312	nP:49	nR:782	nF:1	node:[7288]	S -> E
T:19.503	nS:8409	nQ:0	nE:447	nI:312	nP:49	nR:782	nF:1	node:[3791]	S -> E
T:19.504	nS:8408	nQ:0	nE:448	nI:312	nP:49	nR:782	nF:1	node:[5264]	P -> R
T:19.506	nS:8408	nQ:0	nE:448	nI:312	nP:48	nR:783	nF:1	node:[3210]	P -> R
T:19.508	nS:8408	nQ:0	nE:448	nI:312	nP:47	nR:784	nF:1	node:[4579]	E -> I
T:19.511	nS:8408	nQ:0	nE:447	nI:313	nP:47	nR:784	nF:1	node:[5353]	S -> E
T:19.516	nS:8407	nQ:0	nE:448	nI:313	nP:47	nR:784	nF:1	node:[8953]	E -> I
T:19.518	nS:8407	nQ:0	nE:447	nI:314	nP:47	nR:784	nF:1	node:[1022]	S -> E
T:19.521	nS:8406	nQ:0	nE:448	nI:314	nP:47	nR:784	nF:1	node:[8082]	E -> I
T:19.522	nS:8406	nQ:0	nE:447	nI:315	nP:47	nR:784	nF:1	node:[9768]	S -> E
T:19.524	nS:8405	nQ:0	nE:448	nI:315	nP:47	nR:784	nF:1	node:[929]	E -> I
T:19.536	nS:8405	nQ:0	nE:447	nI:316	nP:47	nR:784	nF:1	node:[3416]	E -> I
T:19.538	nS:8405	nQ:0	nE:446	nI:317	nP:47	nR:784	nF:1	node:[3791]	E -> I
T:19.538	nS:8405	nQ:0	nE:445	nI:318	nP:47	nR:784	nF:1	node:[3026]	I -> R
T:19.541	nS:8405	nQ:0	nE:445	nI:317	nP:47	nR:785	nF:1	node:[14]	E -> I
T:19.544	nS:8405	nQ:0	nE:444	nI:318	nP:47	nR:785	nF:1	node:[2824]	I -> R
T:19.544	nS:8405	nQ:0	nE:444	nI:317	nP:47	nR:786	nF:1	node:[1813]	E -> I
T:19.548	nS:8405	nQ:0	nE:443	nI:318	nP:47	nR:786	nF:1	node:[6729]	I -> R
T:19.550	nS:8405	nQ:0	nE:443	nI:317	nP:47	nR:787	nF:1	node:[4944]	S -> E
T:19.553	nS:8404	nQ:0	nE:444	nI:317	nP:47	nR:787	nF:1	node:[5500]	I -> R
T:19.555	nS:8404	nQ:0	nE:444	nI:316	nP:47	nR:788	nF:1	node:[8981]	I -> R
T:19.555	nS:8404	nQ:0	nE:444	nI:315	nP:47	nR:789	nF:1	node:[1250]	I -> R
T:19.557	nS:8404	nQ:0	nE:444	nI:314	nP:47	nR:790	nF:1	node:[3060]	E -> I
T:19.565	nS:8404	nQ:0	nE:443	nI:315	nP:47	nR:790	nF:1	node:[2720]	E -> I
T:19.574	nS:8404	nQ:0	nE:442	nI:316	nP:47	nR:790	nF:1	node:[9013]	S -> E
T:19.575	nS:8403	nQ:0	nE:443	nI:316	nP:47	nR:790	nF:1	node:[9180]	I -> R
T:19.581	nS:8403	nQ:0	nE:443	nI:315	nP:47	nR:791	nF:1	node:[3259]	E -> I
T:19.585	nS:8403	nQ:0	nE:442	nI:316	nP:47	nR:791	nF:1	node:[4631]	E -> I
T:19.592	nS:8403	nQ:0	nE:441	nI:317	nP:47	nR:791	nF:1	node:[6184]	E -> I
T:19.595	nS:8403	nQ:0	nE:440	nI:318	nP:47	nR:791	nF:1	node:[997]	E -> I
T:19.596	nS:8403	nQ:0	nE:439	nI:319	nP:47	nR:791	nF:1	node:[4294]	I -> R
T:19.596	nS:8403	nQ:0	nE:439	nI:318	nP:47	nR:792	nF:1	node:[5803]	S -> E
T:19.596	nS:8402	nQ:0	nE:440	nI:318	nP:47	nR:792	nF:1	node:[9780]	E -> I
T:19.604	nS:8402	nQ:0	nE:439	nI:319	nP:47	nR:792	nF:1	node:[2531]	S -> E
T:19.609	nS:8401	nQ:0	nE:440	nI:319	nP:47	nR:792	nF:1	node:[5481]	I -> R
T:19.611	nS:8401	nQ:0	nE:440	nI:318	nP:47	nR:793	nF:1	node:[4422]	S -> E
T:19.612	nS:8400	nQ:0	nE:441	nI:318	nP:47	nR:793	nF:1	node:[4978]	I -> R
T:19.613	nS:8400	nQ:0	nE:441	nI:317	nP:47	nR:794	nF:1	node:[2582]	S -> E
T:19.614	nS:8399	nQ:0	nE:442	nI:317	nP:47	nR:794	nF:1	node:[4684]	P -> R
T:19.615	nS:8399	nQ:0	nE:442	nI:317	nP:46	nR:795	nF:1	node:[8768]	I -> R
T:19.617	nS:8399	nQ:0	nE:442	nI:316	nP:46	nR:796	nF:1	node:[3410]	I -> P
T:19.623	nS:8399	nQ:0	nE:442	nI:315	nP:47	nR:796	nF:1	node:[7146]	S -> E
T:19.625	nS:8398	nQ:0	nE:443	nI:315	nP:47	nR:796	nF:1	node:[6387]	E -> I
T:19.629	nS:8398	nQ:0	nE:442	nI:316	nP:47	nR:796	nF:1	node:[3791]	I -> R
T:19.635	nS:8398	nQ:0	nE:442	nI:315	nP:47	nR:797	nF:1	node:[9241]	S -> E
T:19.636	nS:8397	nQ:0	nE:443	nI:315	nP:47	nR:797	nF:1	node:[5924]	E -> I
T:19.638	nS:8397	nQ:0	nE:442	nI:316	nP:47	nR:797	nF:1	node:[6825]	E -> I
T:19.639	nS:8397	nQ:0	nE:441	nI:317	nP:47	nR:797	nF:1	node:[2349]	E -> I
T:19.645	nS:8397	nQ:0	nE:440	nI:318	nP:47	nR:797	nF:1	node:[5756]	E -> I
T:19.647	nS:8397	nQ:0	nE:439	nI:319	nP:47	nR:797	nF:1	node:[6607]	S -> E
T:19.652	nS:8396	nQ:0	nE:440	nI:319	nP:47	nR:797	nF:1	node:[9057]	S -> E
T:19.654	nS:8395	nQ:0	nE:441	nI:319	nP:47	nR:797	nF:1	node:[6197]	E -> I
T:19.657	nS:8395	nQ:0	nE:440	nI:320	nP:47	nR:797	nF:1	node:[4620]	S -> E
T:19.658	nS:8394	nQ:0	nE:441	nI:320	nP:47	nR:797	nF:1	node:[138]	E -> I
T:19.658	nS:8394	nQ:0	nE:440	nI:321	nP:47	nR:797	nF:1	node:[5204]	I -> R
T:19.659	nS:8394	nQ:0	nE:440	nI:320	nP:47	nR:798	nF:1	node:[3585]	E -> I
T:19.660	nS:8394	nQ:0	nE:439	nI:321	nP:47	nR:798	nF:1	node:[3306]	E -> I
T:19.668	nS:8394	nQ:0	nE:438	nI:322	nP:47	nR:798	nF:1	node:[2870]	E -> I
T:19.669	nS:8394	nQ:0	nE:437	nI:323	nP:47	nR:798	nF:1	node:[743]	E -> I
T:19.670	nS:8394	nQ:0	nE:436	nI:324	nP:47	nR:798	nF:1	node:[144]	S -> E
T:19.670	nS:8393	nQ:0	nE:437	nI:324	nP:47	nR:798	nF:1	node:[2237]	I -> P
T:19.671	nS:8393	nQ:0	nE:437	nI:323	nP:48	nR:798	nF:1	node:[3399]	S -> E
T:19.672	nS:8392	nQ:0	nE:438	nI:323	nP:48	nR:798	nF:1	node:[1631]	S -> E
T:19.677	nS:8391	nQ:0	nE:439	nI:323	nP:48	nR:798	nF:1	node:[4422]	E -> I
T:19.680	nS:8391	nQ:0	nE:438	nI:324	nP:48	nR:798	nF:1	node:[8143]	S -> E
T:19.683	nS:8390	nQ:0	nE:439	nI:324	nP:48	nR:798	nF:1	node:[1657]	S -> E
T:19.689	nS:8389	nQ:0	nE:440	nI:324	nP:48	nR:798	nF:1	node:[9295]	S -> E
T:19.691	nS:8388	nQ:0	nE:441	nI:324	nP:48	nR:798	nF:1	node:[876]	S -> E
T:19.692	nS:8387	nQ:0	nE:442	nI:324	nP:48	nR:798	nF:1	node:[2421]	E -> I
T:19.704	nS:8387	nQ:0	nE:441	nI:325	nP:48	nR:798	nF:1	node:[4524]	E -> I
T:19.705	nS:8387	nQ:0	nE:440	nI:326	nP:48	nR:798	nF:1	node:[6745]	S -> E
T:19.705	nS:8386	nQ:0	nE:441	nI:326	nP:48	nR:798	nF:1	node:[2940]	I -> R
T:19.707	nS:8386	nQ:0	nE:441	nI:325	nP:48	nR:799	nF:1	node:[8516]	S -> E
T:19.711	nS:8385	nQ:0	nE:442	nI:325	nP:48	nR:799	nF:1	node:[598]	S -> E
T:19.725	nS:8384	nQ:0	nE:443	nI:325	nP:48	nR:799	nF:1	node:[1046]	S -> E
T:19.729	nS:8383	nQ:0	nE:444	nI:325	nP:48	nR:799	nF:1	node:[3060]	I -> P
T:19.732	nS:8383	nQ:0	nE:444	nI:324	nP:49	nR:799	nF:1	node:[3111]	E -> I
T:19.736	nS:8383	nQ:0	nE:443	nI:325	nP:49	nR:799	nF:1	node:[5962]	S -> E
T:19.740	nS:8382	nQ:0	nE:444	nI:325	nP:49	nR:799	nF:1	node:[6629]	I -> R
T:19.742	nS:8382	nQ:0	nE:444	nI:324	nP:49	nR:800	nF:1	node:[4010]	S -> E
T:19.744	nS:8381	nQ:0	nE:445	nI:324	nP:49	nR:800	nF:1	node:[4499]	I -> R
T:19.756	nS:8381	nQ:0	nE:445	nI:323	nP:49	nR:801	nF:1	node:[3749]	E -> I
T:19.757	nS:8381	nQ:0	nE:444	nI:324	nP:49	nR:801	nF:1	node:[5314]	I -> R
T:19.761	nS:8381	nQ:0	nE:444	nI:323	nP:49	nR:802	nF:1	node:[848]	I -> R
T:19.763	nS:8381	nQ:0	nE:444	nI:322	nP:49	nR:803	nF:1	node:[1215]	S -> E
T:19.763	nS:8380	nQ:0	nE:445	nI:322	nP:49	nR:803	nF:1	node:[1777]	E -> I
T:19.773	nS:8380	nQ:0	nE:444	nI:323	nP:49	nR:803	nF:1	node:[3855]	I -> R
T:19.775	nS:8380	nQ:0	nE:444	nI:322	nP:49	nR:804	nF:1	node:[3713]	S -> E
T:19.777	nS:8379	nQ:0	nE:445	nI:322	nP:49	nR:804	nF:1	node:[5498]	S -> E
T:19.781	nS:8378	nQ:0	nE:446	nI:322	nP:49	nR:804	nF:1	node:[902]	S -> E
T:19.781	nS:8377	nQ:0	nE:447	nI:322	nP:49	nR:804	nF:1	node:[488]	E -> I
T:19.782	nS:8377	nQ:0	nE:446	nI:323	nP:49	nR:804	nF:1	node:[7371]	S -> E
T:19.783	nS:8376	nQ:0	nE:447	nI:323	nP:49	nR:804	nF:1	node:[2782]	E -> I
T:19.783	nS:8376	nQ:0	nE:446	nI:324	nP:49	nR:804	nF:1	node:[6793]	S -> E
T:19.783	nS:8375	nQ:0	nE:447	nI:324	nP:49	nR:804	nF:1	node:[9850]	I -> R
T:19.786	nS:8375	nQ:0	nE:447	nI:323	nP:49	nR:805	nF:1	node:[4631]	I -> R
T:19.787	nS:8375	nQ:0	nE:447	nI:322	nP:49	nR:806	nF:1	node:[856]	I -> R
T:19.787	nS:8375	nQ:0	nE:447	nI:321	nP:49	nR:807	nF:1	node:[7389]	S -> E
T:19.790	nS:8374	nQ:0	nE:448	nI:321	nP:49	nR:807	nF:1	node:[3754]	S -> E
T:19.791	nS:8373	nQ:0	nE:449	nI:321	nP:49	nR:807	nF:1	node:[9057]	E -> I
T:19.797	nS:8373	nQ:0	nE:448	nI:322	nP:49	nR:807	nF:1	node:[1425]	S -> E
T:19.798	nS:8372	nQ:0	nE:449	nI:322	nP:49	nR:807	nF:1	node:[3111]	I -> R
T:19.798	nS:8372	nQ:0	nE:449	nI:321	nP:49	nR:808	nF:1	node:[7288]	E -> I
T:19.799	nS:8372	nQ:0	nE:448	nI:322	nP:49	nR:808	nF:1	node:[1714]	S -> E
T:19.803	nS:8371	nQ:0	nE:449	nI:322	nP:49	nR:808	nF:1	node:[2952]	I -> R
T:19.803	nS:8371	nQ:0	nE:449	nI:321	nP:49	nR:809	nF:1	node:[8386]	I -> P
