T:2.135	nS:9734	nE:97	nI:111	nP:0	nR:57	nF:1	node:[9620]	S -> E
T:2.153	nS:9733	nE:98	nI:111	nP:0	nR:57	nF:1	node:[1032]	S -> E
T:2.154	nS:9732	nE:99	nI:111	nP:0	nR:57	nF:1	node:[5819]	I -> R
T:2.166	nS:9732	nE:99	nI:110	nP:0	nR:58	nF:1	node:[8038]	S -> E
T:2.180	nS:9731	nE:100	nI:110	nP:0	nR:58	nF:1	node:[7954]	S -> E
T:2.191	nS:9730	nE:101	nI:110	nP:0	nR:58	nF:1	node:[6540]	S -> E
T:2.217	nS:9729	nE:102	nI:110	nP:0	nR:58	nF:1	node:[6853]	E -> I
T:2.236	nS:9729	nE:101	nI:111	nP:0	nR:58	nF:1	node:[2091]	E -> I
T:2.245	nS:9729	nE:100	nI:112	nP:0	nR:58	nF:1	node:[4704]	S -> E
T:2.252	nS:9728	nE:101	nI:112	nP:0	nR:58	nF:1	node:[3666]	S -> E
T:2.259	nS:9727	nE:102	nI:112	nP:0	nR:58	nF:1	node:[3854]	I -> R
T:2.269	nS:9727	nE:102	nI:111	nP:0	nR:59	nF:1	node:[2913]	E -> I
T:2.273	nS:9727	nE:101	nI:112	nP:0	nR:59	nF:1	node:[1996]	E -> I
T:2.292	nS:9727	nE:100	nI:113	nP:0	nR:59	nF:1	node:[8752]	I -> R
T:2.298	nS:9727	nE:100	nI:112	nP:0	nR:60	nF:1	node:[2435]	I -> R
T:2.300	nS:9727	nE:100	nI:111	nP:0	nR:61	nF:1	node:[7789]	S -> E
T:2.301	nS:9726	nE:101	nI:111	nP:0	nR:61	nF:1	node:[583]	S -> E
T:2.310	nS:9725	nE:102	nI:111	nP:0	nR:61	nF:1	node:[9123]	I -> R
T:2.317	nS:9725	nE:102	nI:110	nP:0	nR:62	nF:1	node:[6813]	S -> E
T:2.321	nS:9724	nE:103	nI:110	nP:0	nR:62	nF:1	node:[1208]	I -> R
T:2.322	nS:9724	nE:103	nI:109	nP:0	nR:63	nF:1	node:[5368]	I -> R
T:2.354	nS:9724	nE:103	nI:108	nP:0	nR:64	nF:1	node:[4300]	S -> E
T:2.361	nS:9723	nE:104	nI:108	nP:0	nR:64	nF:1	node:[9514]	E -> I
T:2.365	nS:9723	nE:103	nI:109	nP:0	nR:64	nF:1	node:[3562]	S -> E
T:2.382	nS:9722	nE:104	nI:109	nP:0	nR:64	nF:1	node:[8383]	S -> E
T:2.383	nS:9721	nE:105	nI:109	nP:0	nR:64	nF:1	node:[1492]	S -> E
T:2.386	nS:9720	nE:106	nI:109	nP:0	nR:64	nF:1	node:[1684]	I -> R
T:2.402	nS:9720	nE:106	nI:108	nP:0	nR:65	nF:1	node:[7782]	S -> E
T:2.404	nS:9719	nE:107	nI:108	nP:0	nR:65	nF:1	node:[5410]	S -> E
T:2.405	nS:9718	nE:108	nI:108	nP:0	nR:65	nF:1	node:[4704]	E -> I
T:2.471	nS:9718	nE:107	nI:109	nP:0	nR:65	nF:1	node:[7147]	E -> I
T:2.488	nS:9718	nE:106	nI:110	nP:0	nR:65	nF:1	node:[131]	S -> E
T:2.489	nS:9717	nE:107	nI:110	nP:0	nR:65	nF:1	node:[7785]	E -> I
T:2.495	nS:9717	nE:106	nI:111	nP:0	nR:65	nF:1	node:[8734]	S -> E
T:2.501	nS:9716	nE:107	nI:111	nP:0	nR:65	nF:1	node:[7048]	S -> E
T:2.505	nS:9715	nE:108	nI:111	nP:0	nR:65	nF:1	node:[1598]	S -> E
T:2.521	nS:9714	nE:109	nI:111	nP:0	nR:65	nF:1	node:[6084]	S -> E
T:2.527	nS:9713	nE:110	nI:111	nP:0	nR:65	nF:1	node:[8734]	E -> I
T:2.531	nS:9713	nE:109	nI:112	nP:0	nR:65	nF:1	node:[3134]	S -> E
T:2.561	nS:9712	nE:110	nI:112	nP:0	nR:65	nF:1	node:[6623]	S -> E
T:2.588	nS:9711	nE:111	nI:112	nP:0	nR:65	nF:1	node:[8002]	E -> I
T:2.608	nS:9711	nE:110	nI:113	nP:0	nR:65	nF:1	node:[8750]	E -> I
T:2.613	nS:9711	nE:109	nI:114	nP:0	nR:65	nF:1	node:[1072]	E -> I
T:2.652	nS:9711	nE:108	nI:115	nP:0	nR:65	nF:1	node:[1511]	S -> E
T:2.660	nS:9710	nE:109	nI:115	nP:0	nR:65	nF:1	node:[586]	S -> E
T:2.668	nS:9709	nE:110	nI:115	nP:0	nR:65	nF:1	node:[6647]	E -> I
T:2.674	nS:9709	nE:109	nI:116	nP:0	nR:65	nF:1	node:[6001]	I -> R
T:2.680	nS:9709	nE:109	nI:115	nP:0	nR:66	nF:1	node:[7700]	E -> I
T:2.692	nS:9709	nE:108	nI:116	nP:0	nR:66	nF:1	node:[4735]	I -> R
T:2.712	nS:9709	nE:108	nI:115	nP:0	nR:67	nF:1	node:[622]	S -> E
T:2.713	nS:9708	nE:109	nI:115	nP:0	nR:67	nF:1	node:[9731]	S -> E
T:2.735	nS:9707	nE:110	nI:115	nP:0	nR:67	nF:1	node:[4580]	S -> E
T:2.740	nS:9706	nE:111	nI:115	nP:0	nR:67	nF:1	node:[1975]	S -> E
T:2.748	nS:9705	nE:112	nI:115	nP:0	nR:67	nF:1	node:[4872]	S -> E
T:2.765	nS:9704	nE:113	nI:115	nP:0	nR:67	nF:1	node:[770]	I -> R
T:2.777	nS:9704	nE:113	nI:114	nP:0	nR:68	nF:1	node:[3240]	E -> I
T:2.779	nS:9704	nE:112	nI:115	nP:0	nR:68	nF:1	node:[2292]	I -> R
T:2.793	nS:9704	nE:112	nI:114	nP:0	nR:69	nF:1	node:[8750]	I -> R
T:2.827	nS:9704	nE:112	nI:113	nP:0	nR:70	nF:1	node:[133]	E -> I
T:2.837	nS:9704	nE:111	nI:114	nP:0	nR:70	nF:1	node:[7066]	E -> I
T:2.842	nS:9704	nE:110	nI:115	nP:0	nR:70	nF:1	node:[4984]	I -> R
T:2.842	nS:9704	nE:110	nI:114	nP:0	nR:71	nF:1	node:[847]	S -> E
T:2.854	nS:9703	nE:111	nI:114	nP:0	nR:71	nF:1	node:[3217]	S -> E
