T:0.015	nS:9950	nE:0	nI:50	nR:0	nF:0	node:[9825]	S -> E
T:71.847	nS:7294	nE:799	nI:543	nR:1357	nF:7	node:[5304]	E -> I
T:71.851	nS:7294	nE:798	nI:544	nR:1357	nF:7	node:[8684]	E -> I
T:71.857	nS:7294	nE:797	nI:545	nR:1357	nF:7	node:[6645]	I -> R
T:71.857	nS:7294	nE:797	nI:544	nR:1358	nF:7	node:[4952]	S -> E
T:71.858	nS:7293	nE:798	nI:544	nR:1358	nF:7	node:[4220]	S -> E
T:71.858	nS:7292	nE:799	nI:544	nR:1358	nF:7	node:[4358]	S -> E
T:71.860	nS:7291	nE:800	nI:544	nR:1358	nF:7	node:[2886]	E -> I
T:71.862	nS:7291	nE:799	nI:545	nR:1358	nF:7	node:[4040]	I -> R
T:71.862	nS:7291	nE:799	nI:544	nR:1359	nF:7	node:[682]	S -> E
T:71.862	nS:7290	nE:800	nI:544	nR:1359	nF:7	node:[40]	S -> E
T:71.863	nS:7289	nE:801	nI:544	nR:1359	nF:7	node:[4782]	E -> I
T:71.865	nS:7289	nE:800	nI:545	nR:1359	nF:7	node:[2024]	E -> I
T:71.866	nS:7289	nE:799	nI:546	nR:1359	nF:7	node:[40]	E -> I
T:71.869	nS:7289	nE:798	nI:547	nR:1359	nF:7	node:[7382]	E -> I
T:71.869	nS:7289	nE:797	nI:548	nR:1359	nF:7	node:[5417]	E -> I
T:71.870	nS:7289	nE:796	nI:549	nR:1359	nF:7	node:[5661]	S -> E
T:71.871	nS:7288	nE:797	nI:549	nR:1359	nF:7	node:[6754]	S -> E
T:71.871	nS:7287	nE:798	nI:549	nR:1359	nF:7	node:[2626]	S -> E
T:71.873	nS:7286	nE:799	nI:549	nR:1359	nF:7	node:[7216]	E -> I
T:71.881	nS:7286	nE:798	nI:550	nR:1359	nF:7	node:[1005]	I -> R
T:71.883	nS:7286	nE:798	nI:549	nR:1360	nF:7	node:[2886]	I -> R
T:71.885	nS:7286	nE:798	nI:548	nR:1361	nF:7	node:[4442]	E -> I
T:71.885	nS:7286	nE:797	nI:549	nR:1361	nF:7	node:[7595]	E -> I
T:71.888	nS:7286	nE:796	nI:550	nR:1361	nF:7	node:[2278]	I -> R
T:71.889	nS:7286	nE:796	nI:549	nR:1362	nF:7	node:[1791]	I -> R
T:71.896	nS:7286	nE:796	nI:548	nR:1363	nF:7	node:[9725]	S -> E
T:71.897	nS:7285	nE:797	nI:548	nR:1363	nF:7	node:[9663]	S -> E
T:71.900	nS:7284	nE:798	nI:548	nR:1363	nF:7	node:[2854]	E -> I
T:71.902	nS:7284	nE:797	nI:549	nR:1363	nF:7	node:[8961]	S -> E
T:71.903	nS:7283	nE:798	nI:549	nR:1363	nF:7	node:[7088]	E -> I
T:71.904	nS:7283	nE:797	nI:550	nR:1363	nF:7	node:[8797]	I -> R
T:71.906	nS:7283	nE:797	nI:549	nR:1364	nF:7	node:[4675]	I -> R
T:71.907	nS:7283	nE:797	nI:548	nR:1365	nF:7	node:[247]	E -> I
T:71.913	nS:7283	nE:796	nI:549	nR:1365	nF:7	node:[1030]	E -> I
T:71.914	nS:7283	nE:795	nI:550	nR:1365	nF:7	node:[8459]	S -> E
T:71.915	nS:7282	nE:796	nI:550	nR:1365	nF:7	node:[2507]	I -> R
T:71.916	nS:7282	nE:796	nI:549	nR:1366	nF:7	node:[5770]	I -> R
T:71.916	nS:7282	nE:796	nI:548	nR:1367	nF:7	node:[247]	I -> R
T:71.921	nS:7282	nE:796	nI:547	nR:1368	nF:7	node:[5716]	E -> I
T:71.922	nS:7282	nE:795	nI:548	nR:1368	nF:7	node:[40]	I -> R
T:71.925	nS:7282	nE:795	nI:547	nR:1369	nF:7	node:[2778]	S -> E
T:71.925	nS:7281	nE:796	nI:547	nR:1369	nF:7	node:[2938]	E -> I
T:71.927	nS:7281	nE:795	nI:548	nR:1369	nF:7	node:[2406]	I -> R
T:71.931	nS:7281	nE:795	nI:547	nR:1370	nF:7	node:[4259]	S -> E
T:71.931	nS:7280	nE:796	nI:547	nR:1370	nF:7	node:[5831]	S -> E
T:71.932	nS:7279	nE:797	nI:547	nR:1370	nF:7	node:[6841]	S -> E
T:71.933	nS:7278	nE:798	nI:547	nR:1370	nF:7	node:[1158]	I -> R
T:71.933	nS:7278	nE:798	nI:546	nR:1371	nF:7	node:[956]	I -> R
T:71.933	nS:7278	nE:798	nI:545	nR:1372	nF:7	node:[2949]	E -> I
T:71.934	nS:7278	nE:797	nI:546	nR:1372	nF:7	node:[1713]	I -> R
T:71.940	nS:7278	nE:797	nI:545	nR:1373	nF:7	node:[9359]	I -> R
T:71.942	nS:7278	nE:797	nI:544	nR:1374	nF:7	node:[4325]	E -> I
T:71.943	nS:7278	nE:796	nI:545	nR:1374	nF:7	node:[6876]	E -> I
T:71.950	nS:7278	nE:795	nI:546	nR:1374	nF:7	node:[4257]	I -> R
T:71.953	nS:7278	nE:795	nI:545	nR:1375	nF:7	node:[9854]	S -> E
T:71.955	nS:7277	nE:796	nI:545	nR:1375	nF:7	node:[8579]	E -> I
T:71.963	nS:7277	nE:795	nI:546	nR:1375	nF:7	node:[3583]	S -> E
T:71.968	nS:7276	nE:796	nI:546	nR:1375	nF:7	node:[5084]	S -> E
T:71.970	nS:7275	nE:797	nI:546	nR:1375	nF:7	node:[2713]	S -> E
T:71.971	nS:7274	nE:798	nI:546	nR:1375	nF:7	node:[6845]	E -> I
T:71.971	nS:7274	nE:797	nI:547	nR:1375	nF:7	node:[8661]	S -> E
T:71.971	nS:7273	nE:798	nI:547	nR:1375	nF:7	node:[9154]	E -> I
T:71.973	nS:7273	nE:797	nI:548	nR:1375	nF:7	node:[2815]	S -> E
T:71.977	nS:7272	nE:798	nI:548	nR:1375	nF:7	node:[8330]	E -> I
T:71.979	nS:7272	nE:797	nI:549	nR:1375	nF:7	node:[6173]	S -> E
T:71.979	nS:7271	nE:798	nI:549	nR:1375	nF:7	node:[5070]	I -> R
T:71.981	nS:7271	nE:798	nI:548	nR:1376	nF:7	node:[8564]	I -> R
T:71.984	nS:7271	nE:798	nI:547	nR:1377	nF:7	node:[1738]	I -> R
T:71.985	nS:7271	nE:798	nI:546	nR:1378	nF:7	node:[4884]	S -> E
T:71.985	nS:7270	nE:799	nI:546	nR:1378	nF:7	node:[4488]	S -> E
T:71.987	nS:7269	nE:800	nI:546	nR:1378	nF:7	node:[2918]	S -> E
T:71.989	nS:7268	nE:801	nI:546	nR:1378	nF:7	node:[1754]	E -> I
T:71.991	nS:7268	nE:800	nI:547	nR:1378	nF:7	node:[8497]	S -> E
T:71.992	nS:7267	nE:801	nI:547	nR:1378	nF:7	node:[3762]	I -> R
T:71.995	nS:7267	nE:801	nI:546	nR:1379	nF:7	node:[371]	I -> R
T:71.998	nS:7267	nE:801	nI:545	nR:1380	nF:7	node:[9128]	S -> E
T:71.999	nS:7266	nE:802	nI:545	nR:1380	nF:7	node:[6583]	S -> E
T:72.000	nS:7265	nE:803	nI:545	nR:1380	nF:7	node:[5541]	S -> E
T:72.000	nS:7264	nE:804	nI:545	nR:1380	nF:7	node:[7905]	I -> R
T:72.004	nS:7264	nE:804	nI:544	nR:1381	nF:7	node:[3614]	E -> I
T:72.007	nS:7264	nE:803	nI:545	nR:1381	nF:7	node:[4132]	I -> R
T:72.009	nS:7264	nE:803	nI:544	nR:1382	nF:7	node:[3568]	E -> I
T:72.010	nS:7264	nE:802	nI:545	nR:1382	nF:7	node:[9697]	S -> E
T:72.011	nS:7263	nE:803	nI:545	nR:1382	nF:7	node:[1551]	S -> E
T:72.019	nS:7262	nE:804	nI:545	nR:1382	nF:7	node:[3039]	E -> I
T:72.028	nS:7262	nE:803	nI:546	nR:1382	nF:7	node:[4374]	E -> I
T:72.028	nS:7262	nE:802	nI:547	nR:1382	nF:7	node:[4237]	E -> I
T:72.030	nS:7262	nE:801	nI:548	nR:1382	nF:7	node:[2523]	I -> R
T:72.036	nS:7262	nE:801	nI:547	nR:1383	nF:7	node:[2520]	I -> R
T:72.036	nS:7262	nE:801	nI:546	nR:1384	nF:7	node:[1827]	S -> E
T:72.042	nS:7261	nE:802	nI:546	nR:1384	nF:7	node:[7290]	E -> I
T:72.042	nS:7261	nE:801	nI:547	nR:1384	nF:7	node:[6183]	S -> E
T:72.042	nS:7260	nE:802	nI:547	nR:1384	nF:7	node:[3699]	S -> E
T:72.044	nS:7259	nE:803	nI:547	nR:1384	nF:7	node:[9101]	S -> E
T:72.045	nS:7258	nE:804	nI:547	nR:1384	nF:7	node:[5082]	S -> E
T:72.047	nS:7257	nE:805	nI:547	nR:1384	nF:7	node:[771]	E -> I
T:72.047	nS:7257	nE:804	nI:548	nR:1384	nF:7	node:[4533]	I -> R
T:72.047	nS:7257	nE:804	nI:547	nR:1385	nF:7	node:[5723]	E -> I
T:72.055	nS:7257	nE:803	nI:548	nR:1385	nF:7	node:[2455]	I -> R
T:72.066	nS:7257	nE:803	nI:547	nR:1386	nF:7	node:[1265]	S -> E
T:72.069	nS:7256	nE:804	nI:547	nR:1386	nF:7	node:[7190]	E -> I
T:72.072	nS:7256	nE:803	nI:548	nR:1386	nF:7	node:[9906]	I -> R
T:72.076	nS:7256	nE:803	nI:547	nR:1387	nF:7	node:[3664]	I -> R
T:72.078	nS:7256	nE:803	nI:546	nR:1388	nF:7	node:[7250]	E -> I
T:72.079	nS:7256	nE:802	nI:547	nR:1388	nF:7	node:[7267]	E -> I
T:72.083	nS:7256	nE:801	nI:548	nR:1388	nF:7	node:[507]	E -> I
T:72.086	nS:7256	nE:800	nI:549	nR:1388	nF:7	node:[3508]	I -> R
T:72.089	nS:7256	nE:800	nI:548	nR:1389	nF:7	node:[7357]	S -> E
T:72.089	nS:7255	nE:801	nI:548	nR:1389	nF:7	node:[6023]	E -> I
T:72.091	nS:7255	nE:800	nI:549	nR:1389	nF:7	node:[3081]	E -> I
T:72.093	nS:7255	nE:799	nI:550	nR:1389	nF:7	node:[1948]	I -> R
T:72.094	nS:7255	nE:799	nI:549	nR:1390	nF:7	node:[6907]	S -> E
T:72.095	nS:7254	nE:800	nI:549	nR:1390	nF:7	node:[1384]	S -> E
T:72.096	nS:7253	nE:801	nI:549	nR:1390	nF:7	node:[6435]	S -> E
T:72.097	nS:7252	nE:802	nI:549	nR:1390	nF:7	node:[7026]	S -> E
T:72.098	nS:7251	nE:803	nI:549	nR:1390	nF:7	node:[260]	E -> I
T:72.104	nS:7251	nE:802	nI:550	nR:1390	nF:7	node:[4642]	I -> R
T:72.105	nS:7251	nE:802	nI:549	nR:1391	nF:7	node:[625]	S -> E
T:72.109	nS:7250	nE:803	nI:549	nR:1391	nF:7	node:[4237]	I -> R
T:72.109	nS:7250	nE:803	nI:548	nR:1392	nF:7	node:[1153]	S -> E
T:72.110	nS:7249	nE:804	nI:548	nR:1392	nF:7	node:[7823]	I -> R
T:72.111	nS:7249	nE:804	nI:547	nR:1393	nF:7	node:[1031]	I -> R
T:72.113	nS:7249	nE:804	nI:546	nR:1394	nF:7	node:[549]	S -> E
T:72.113	nS:7248	nE:805	nI:546	nR:1394	nF:7	node:[2603]	I -> R
T:72.117	nS:7248	nE:805	nI:545	nR:1395	nF:7	node:[3413]	E -> I
T:72.118	nS:7248	nE:804	nI:546	nR:1395	nF:7	node:[7610]	S -> E
T:72.126	nS:7247	nE:805	nI:546	nR:1395	nF:7	node:[178]	S -> E
T:72.131	nS:7246	nE:806	nI:546	nR:1395	nF:7	node:[6007]	E -> I
T:72.131	nS:7246	nE:805	nI:547	nR:1395	nF:7	node:[3822]	S -> E
T:72.133	nS:7245	nE:806	nI:547	nR:1395	nF:7	node:[4327]	E -> I
T:72.138	nS:7245	nE:805	nI:548	nR:1395	nF:7	node:[1776]	E -> I
T:72.139	nS:7245	nE:804	nI:549	nR:1395	nF:7	node:[1384]	E -> I
T:72.140	nS:7245	nE:803	nI:550	nR:1395	nF:7	node:[9306]	E -> I
T:72.151	nS:7245	nE:802	nI:551	nR:1395	nF:7	node:[2299]	E -> I
T:72.159	nS:7245	nE:801	nI:552	nR:1395	nF:7	node:[4012]	E -> I
T:72.160	nS:7245	nE:800	nI:553	nR:1395	nF:7	node:[786]	E -> I
T:72.166	nS:7245	nE:799	nI:554	nR:1395	nF:7	node:[3576]	I -> R
T:72.169	nS:7245	nE:799	nI:553	nR:1396	nF:7	node:[1321]	S -> E
T:72.174	nS:7244	nE:800	nI:553	nR:1396	nF:7	node:[1550]	I -> R
T:72.175	nS:7244	nE:800	nI:552	nR:1397	nF:7	node:[3568]	I -> R
T:72.176	nS:7244	nE:800	nI:551	nR:1398	nF:7	node:[8283]	E -> I
T:72.177	nS:7244	nE:799	nI:552	nR:1398	nF:7	node:[6877]	S -> E
T:72.179	nS:7243	nE:800	nI:552	nR:1398	nF:7	node:[6299]	I -> R
T:72.186	nS:7243	nE:800	nI:551	nR:1399	nF:7	node:[3540]	S -> E
T:72.188	nS:7242	nE:801	nI:551	nR:1399	nF:7	node:[3103]	E -> I
T:72.193	nS:7242	nE:800	nI:552	nR:1399	nF:7	node:[6434]	E -> I
T:72.193	nS:7242	nE:799	nI:553	nR:1399	nF:7	node:[2465]	S -> E
T:72.195	nS:7241	nE:800	nI:553	nR:1399	nF:7	node:[6048]	S -> E
T:72.201	nS:7240	nE:801	nI:553	nR:1399	nF:7	node:[9048]	S -> E
T:72.204	nS:7239	nE:802	nI:553	nR:1399	nF:7	node:[4723]	E -> I
T:72.205	nS:7239	nE:801	nI:554	nR:1399	nF:7	node:[3704]	E -> I
T:72.210	nS:7239	nE:800	nI:555	nR:1399	nF:7	node:[1944]	S -> E
T:72.211	nS:7238	nE:801	nI:555	nR:1399	nF:7	node:[9741]	I -> R
T:72.216	nS:7238	nE:801	nI:554	nR:1400	nF:7	node:[4721]	E -> I
T:72.222	nS:7238	nE:800	nI:555	nR:1400	nF:7	node:[8947]	S -> E
T:72.227	nS:7237	nE:801	nI:555	nR:1400	nF:7	node:[5265]	E -> I
T:72.228	nS:7237	nE:800	nI:556	nR:1400	nF:7	node:[8163]	S -> E
T:72.240	nS:7236	nE:801	nI:556	nR:1400	nF:7	node:[6533]	I -> R
T:72.241	nS:7236	nE:801	nI:555	nR:1401	nF:7	node:[6406]	S -> E
T:72.243	nS:7235	nE:802	nI:555	nR:1401	nF:7	node:[4360]	E -> I
T:72.248	nS:7235	nE:801	nI:556	nR:1401	nF:7	node:[661]	E -> I
T:72.249	nS:7235	nE:800	nI:557	nR:1401	nF:7	node:[2293]	E -> I
T:72.249	nS:7235	nE:799	nI:558	nR:1401	nF:7	node:[5340]	I -> R
T:72.250	nS:7235	nE:799	nI:557	nR:1402	nF:7	node:[9728]	I -> R
T:72.253	nS:7235	nE:799	nI:556	nR:1403	nF:7	node:[9623]	E -> I
T:72.254	nS:7235	nE:798	nI:557	nR:1403	nF:7	node:[1198]	S -> E
T:72.255	nS:7234	nE:799	nI:557	nR:1403	nF:7	node:[5088]	E -> I
T:72.260	nS:7234	nE:798	nI:558	nR:1403	nF:7	node:[3987]	E -> I
T:72.262	nS:7234	nE:797	nI:559	nR:1403	nF:7	node:[6794]	S -> E
T:72.263	nS:7233	nE:798	nI:559	nR:1403	nF:7	node:[5084]	E -> I
T:72.266	nS:7233	nE:797	nI:560	nR:1403	nF:7	node:[4073]	S -> E
T:72.266	nS:7232	nE:798	nI:560	nR:1403	nF:7	node:[1190]	S -> E
T:72.267	nS:7231	nE:799	nI:560	nR:1403	nF:7	node:[7468]	E -> I
T:72.270	nS:7231	nE:798	nI:561	nR:1403	nF:7	node:[3217]	S -> E
T:72.274	nS:7230	nE:799	nI:561	nR:1403	nF:7	node:[4163]	I -> R
T:72.274	nS:7230	nE:799	nI:560	nR:1404	nF:7	node:[9125]	E -> I
T:72.280	nS:7230	nE:798	nI:561	nR:1404	nF:7	node:[1561]	I -> R
T:72.282	nS:7230	nE:798	nI:560	nR:1405	nF:7	node:[6390]	E -> I
T:72.282	nS:7230	nE:797	nI:561	nR:1405	nF:7	node:[6571]	I -> R
T:72.283	nS:7230	nE:797	nI:560	nR:1406	nF:7	node:[5582]	S -> E
T:72.284	nS:7229	nE:798	nI:560	nR:1406	nF:7	node:[3903]	S -> E
T:72.289	nS:7228	nE:799	nI:560	nR:1406	nF:7	node:[7739]	E -> I
T:72.292	nS:7228	nE:798	nI:561	nR:1406	nF:7	node:[9736]	E -> I
T:72.293	nS:7228	nE:797	nI:562	nR:1406	nF:7	node:[1644]	I -> R
T:72.297	nS:7228	nE:797	nI:561	nR:1407	nF:7	node:[3332]	S -> E
T:72.300	nS:7227	nE:798	nI:561	nR:1407	nF:7	node:[7475]	S -> E
T:72.301	nS:7226	nE:799	nI:561	nR:1407	nF:7	node:[2482]	E -> I
T:72.302	nS:7226	nE:798	nI:562	nR:1407	nF:7	node:[9072]	I -> R
T:72.302	nS:7226	nE:798	nI:561	nR:1408	nF:7	node:[9341]	E -> I
T:72.302	nS:7226	nE:797	nI:562	nR:1408	nF:7	node:[8558]	I -> R
T:72.303	nS:7226	nE:797	nI:561	nR:1409	nF:7	node:[8087]	E -> I
T:72.303	nS:7226	nE:796	nI:562	nR:1409	nF:7	node:[6821]	E -> I
T:72.304	nS:7226	nE:795	nI:563	nR:1409	nF:7	node:[3263]	E -> I
T:72.304	nS:7226	nE:794	nI:564	nR:1409	nF:7	node:[334]	I -> R
T:72.305	nS:7226	nE:794	nI:563	nR:1410	nF:7	node:[5199]	S -> E
T:72.308	nS:7225	nE:795	nI:563	nR:1410	nF:7	node:[2324]	I -> R
T:72.309	nS:7225	nE:795	nI:562	nR:1411	nF:7	node:[6800]	S -> E
T:72.311	nS:7224	nE:796	nI:562	nR:1411	nF:7	node:[5164]	E -> I
T:72.312	nS:7224	nE:795	nI:563	nR:1411	nF:7	node:[8784]	I -> R
T:72.314	nS:7224	nE:795	nI:562	nR:1412	nF:7	node:[5995]	S -> E
T:72.315	nS:7223	nE:796	nI:562	nR:1412	nF:7	node:[5768]	S -> E
T:72.315	nS:7222	nE:797	nI:562	nR:1412	nF:7	node:[8153]	E -> I
T:72.317	nS:7222	nE:796	nI:563	nR:1412	nF:7	node:[7953]	E -> I
T:72.319	nS:7222	nE:795	nI:564	nR:1412	nF:7	node:[296]	S -> E
T:72.325	nS:7221	nE:796	nI:564	nR:1412	nF:7	node:[4841]	S -> E
T:72.325	nS:7220	nE:797	nI:564	nR:1412	nF:7	node:[3015]	S -> E
T:72.327	nS:7219	nE:798	nI:564	nR:1412	nF:7	node:[2254]	E -> I
T:72.330	nS:7219	nE:797	nI:565	nR:1412	nF:7	node:[1944]	E -> I
T:72.333	nS:7219	nE:796	nI:566	nR:1412	nF:7	node:[2664]	S -> E
T:72.333	nS:7218	nE:797	nI:566	nR:1412	nF:7	node:[3245]	S -> E
T:72.337	nS:7217	nE:798	nI:566	nR:1412	nF:7	node:[4672]	I -> R
T:72.339	nS:7217	nE:798	nI:565	nR:1413	nF:7	node:[6320]	S -> E
T:72.341	nS:7216	nE:799	nI:565	nR:1413	nF:7	node:[6292]	S -> E
T:72.341	nS:7215	nE:800	nI:565	nR:1413	nF:7	node:[8947]	E -> I
T:72.344	nS:7215	nE:799	nI:566	nR:1413	nF:7	node:[6782]	I -> R
T:72.345	nS:7215	nE:799	nI:565	nR:1414	nF:7	node:[5868]	E -> I
T:72.346	nS:7215	nE:798	nI:566	nR:1414	nF:7	node:[1438]	S -> E
T:72.354	nS:7214	nE:799	nI:566	nR:1414	nF:7	node:[2114]	S -> E
T:72.361	nS:7213	nE:800	nI:566	nR:1414	nF:7	node:[5774]	S -> E
T:72.362	nS:7212	nE:801	nI:566	nR:1414	nF:7	node:[5929]	S -> E
T:72.362	nS:7211	nE:802	nI:566	nR:1414	nF:7	node:[9998]	E -> I
T:72.362	nS:7211	nE:801	nI:567	nR:1414	nF:7	node:[5822]	I -> R
T:72.364	nS:7211	nE:801	nI:566	nR:1415	nF:7	node:[8170]	S -> E
T:72.365	nS:7210	nE:802	nI:566	nR:1415	nF:7	node:[4481]	I -> R
T:72.368	nS:7210	nE:802	nI:565	nR:1416	nF:7	node:[4815]	S -> E
T:72.371	nS:7209	nE:803	nI:565	nR:1416	nF:7	node:[522]	E -> I
T:72.372	nS:7209	nE:802	nI:566	nR:1416	nF:7	node:[4019]	S -> E
T:72.378	nS:7208	nE:803	nI:566	nR:1416	nF:7	node:[2952]	I -> R
T:72.382	nS:7208	nE:803	nI:565	nR:1417	nF:7	node:[4260]	S -> E
T:72.386	nS:7207	nE:804	nI:565	nR:1417	nF:7	node:[6800]	E -> I
T:72.386	nS:7207	nE:803	nI:566	nR:1417	nF:7	node:[6517]	I -> R
T:72.387	nS:7207	nE:803	nI:565	nR:1418	nF:7	node:[7315]	E -> I
T:72.387	nS:7207	nE:802	nI:566	nR:1418	nF:7	node:[7918]	I -> R
T:72.389	nS:7207	nE:802	nI:565	nR:1419	nF:7	node:[4503]	E -> I
T:72.390	nS:7207	nE:801	nI:566	nR:1419	nF:7	node:[6795]	S -> E
T:72.390	nS:7206	nE:802	nI:566	nR:1419	nF:7	node:[907]	S -> E
T:72.390	nS:7205	nE:803	nI:566	nR:1419	nF:7	node:[573]	I -> R
T:72.394	nS:7205	nE:803	nI:565	nR:1420	nF:7	node:[7839]	S -> E
T:72.399	nS:7204	nE:804	nI:565	nR:1420	nF:7	node:[6808]	S -> E
T:72.400	nS:7203	nE:805	nI:565	nR:1420	nF:7	node:[7525]	S -> E
T:72.403	nS:7202	nE:806	nI:565	nR:1420	nF:7	node:[2121]	S -> E
T:72.403	nS:7201	nE:807	nI:565	nR:1420	nF:7	node:[2471]	S -> E
T:72.413	nS:7200	nE:808	nI:565	nR:1420	nF:7	node:[9440]	E -> I
T:72.415	nS:7200	nE:807	nI:566	nR:1420	nF:7	node:[2013]	E -> I
T:72.415	nS:7200	nE:806	nI:567	nR:1420	nF:7	node:[345]	S -> E
T:72.419	nS:7199	nE:807	nI:567	nR:1420	nF:7	node:[5417]	I -> R
T:72.425	nS:7199	nE:807	nI:566	nR:1421	nF:7	node:[9855]	E -> I
T:72.427	nS:7199	nE:806	nI:567	nR:1421	nF:7	node:[9007]	S -> E
T:72.428	nS:7198	nE:807	nI:567	nR:1421	nF:7	node:[8577]	S -> E
T:72.430	nS:7197	nE:808	nI:567	nR:1421	nF:7	node:[1887]	S -> E
T:72.430	nS:7196	nE:809	nI:567	nR:1421	nF:7	node:[3892]	S -> E
T:72.432	nS:7195	nE:810	nI:567	nR:1421	nF:7	node:[3730]	S -> E
T:72.435	nS:7194	nE:811	nI:567	nR:1421	nF:7	node:[4390]	E -> I
T:72.435	nS:7194	nE:810	nI:568	nR:1421	nF:7	node:[1273]	S -> E
T:72.438	nS:7193	nE:811	nI:568	nR:1421	nF:7	node:[5274]	E -> I
T:72.441	nS:7193	nE:810	nI:569	nR:1421	nF:7	node:[1975]	I -> R
T:72.442	nS:7193	nE:810	nI:568	nR:1422	nF:7	node:[4399]	S -> E
T:72.448	nS:7192	nE:811	nI:568	nR:1422	nF:7	node:[8746]	S -> E
T:72.449	nS:7191	nE:812	nI:568	nR:1422	nF:7	node:[7980]	E -> I
T:72.450	nS:7191	nE:811	nI:569	nR:1422	nF:7	node:[2132]	S -> E
T:72.450	nS:7190	nE:812	nI:569	nR:1422	nF:7	node:[4503]	I -> R
T:72.450	nS:7190	nE:812	nI:568	nR:1423	nF:7	node:[2045]	S -> E
T:72.452	nS:7189	nE:813	nI:568	nR:1423	nF:7	node:[6106]	S -> E
T:72.452	nS:7188	nE:814	nI:568	nR:1423	nF:7	node:[5528]	S -> E
T:72.453	nS:7187	nE:815	nI:568	nR:1423	nF:7	node:[6543]	S -> E
T:72.455	nS:7186	nE:816	nI:568	nR:1423	nF:7	node:[3133]	S -> E
T:72.456	nS:7185	nE:817	nI:568	nR:1423	nF:7	node:[3160]	S -> E
T:72.458	nS:7184	nE:818	nI:568	nR:1423	nF:7	node:[887]	E -> I
T:72.461	nS:7184	nE:817	nI:569	nR:1423	nF:7	node:[7078]	S -> E
T:72.469	nS:7183	nE:818	nI:569	nR:1423	nF:7	node:[2124]	S -> E
T:72.470	nS:7182	nE:819	nI:569	nR:1423	nF:7	node:[1772]	S -> E
T:72.471	nS:7181	nE:820	nI:569	nR:1423	nF:7	node:[9711]	S -> E
T:72.472	nS:7180	nE:821	nI:569	nR:1423	nF:7	node:[7348]	E -> I
T:72.475	nS:7180	nE:820	nI:570	nR:1423	nF:7	node:[4591]	S -> E
T:72.476	nS:7179	nE:821	nI:570	nR:1423	nF:7	node:[3299]	S -> E
T:72.478	nS:7178	nE:822	nI:570	nR:1423	nF:7	node:[5846]	E -> I
T:72.480	nS:7178	nE:821	nI:571	nR:1423	nF:7	node:[3705]	S -> E
T:72.481	nS:7177	nE:822	nI:571	nR:1423	nF:7	node:[3929]	S -> E
T:72.481	nS:7176	nE:823	nI:571	nR:1423	nF:7	node:[387]	S -> E
T:72.482	nS:7175	nE:824	nI:571	nR:1423	nF:7	node:[1756]	I -> R
T:72.483	nS:7175	nE:824	nI:570	nR:1424	nF:7	node:[3754]	S -> E
T:72.486	nS:7174	nE:825	nI:570	nR:1424	nF:7	node:[6169]	I -> R
T:72.489	nS:7174	nE:825	nI:569	nR:1425	nF:7	node:[6031]	E -> I
T:72.489	nS:7174	nE:824	nI:570	nR:1425	nF:7	node:[3347]	S -> E
T:72.492	nS:7173	nE:825	nI:570	nR:1425	nF:7	node:[2619]	S -> E
T:72.493	nS:7172	nE:826	nI:570	nR:1425	nF:7	node:[2867]	E -> I
T:72.495	nS:7172	nE:825	nI:571	nR:1425	nF:7	node:[5711]	S -> E
T:72.495	nS:7171	nE:826	nI:571	nR:1425	nF:7	node:[754]	S -> E
T:72.499	nS:7170	nE:827	nI:571	nR:1425	nF:7	node:[5298]	S -> E
T:72.503	nS:7169	nE:828	nI:571	nR:1425	nF:7	node:[5537]	S -> E
T:72.503	nS:7168	nE:829	nI:571	nR:1425	nF:7	node:[4760]	S -> E
T:72.504	nS:7167	nE:830	nI:571	nR:1425	nF:7	node:[5481]	E -> I
T:72.511	nS:7167	nE:829	nI:572	nR:1425	nF:7	node:[6737]	S -> E
T:72.516	nS:7166	nE:830	nI:572	nR:1425	nF:7	node:[9857]	E -> I
T:72.520	nS:7166	nE:829	nI:573	nR:1425	nF:7	node:[1677]	I -> R
T:72.521	nS:7166	nE:829	nI:572	nR:1426	nF:7	node:[6328]	S -> E
T:72.526	nS:7165	nE:830	nI:572	nR:1426	nF:7	node:[2955]	E -> I
T:72.526	nS:7165	nE:829	nI:573	nR:1426	nF:7	node:[7739]	I -> R
T:72.527	nS:7165	nE:829	nI:572	nR:1427	nF:7	node:[1519]	E -> I
T:72.531	nS:7165	nE:828	nI:573	nR:1427	nF:7	node:[7761]	E -> I
T:72.531	nS:7165	nE:827	nI:574	nR:1427	nF:7	node:[3185]	S -> E
T:72.532	nS:7164	nE:828	nI:574	nR:1427	nF:7	node:[9425]	I -> R
T:72.535	nS:7164	nE:828	nI:573	nR:1428	nF:7	node:[6752]	S -> E
T:72.536	nS:7163	nE:829	nI:573	nR:1428	nF:7	node:[5206]	S -> E
T:72.540	nS:7162	nE:830	nI:573	nR:1428	nF:7	node:[8269]	I -> R
T:72.540	nS:7162	nE:830	nI:572	nR:1429	nF:7	node:[4550]	I -> R
T:72.540	nS:7162	nE:830	nI:571	nR:1430	nF:7	node:[541]	I -> R
T:72.541	nS:7162	nE:830	nI:570	nR:1431	nF:7	node:[7354]	S -> E
T:72.549	nS:7161	nE:831	nI:570	nR:1431	nF:7	node:[8420]	S -> E
T:72.550	nS:7160	nE:832	nI:570	nR:1431	nF:7	node:[9267]	I -> R
